Ei	wes_pval	gene_name	class_stat	trait
0.110680267214775	0.00207056207394799	ZNF79	0	height
0.0726092159748077	4.7049189856396305e-9	ANKRD11	1	height
0.0634202733635902	0.163789786532898	CDT1	0	height
0.0635454133152962	0.205862043785268	CPNE7	0	height
0.457264065742493	0.252851000241017	CTU2	0	height
0.348526269197464	0.313751955231072	IL17C	0	height
0.0722426176071167	0.140921570180255	MVD	0	height
0.0751088336110115	0.54894792375897	PABPN1L	0	height
0.841380059719086	2.2085661957192903e-15	PIEZO1	1	height
0.0735369771718979	5.8049258297421e-4	PRDM7	0	height
0.0941558554768562	0.0743522737871157	SNAI3	0	height
0.361036449670792	0.725986488027555	SPATA33	0	height
0.101329617202282	5.53410955395e-6	SPG7	0	height
0.078791618347168	0.124309198322455	SPIRE2	0	height
0.0751088336110115	0.0281163585533498	TRAPPC2L	0	height
0.160823449492455	0.434428029231273	TUBB3	0	height
0.206769481301308	0.228578168719339	VPS9D1	0	height
0.450288772583008	0.0318441698881379	ZC3H18	0	height
0.196275696158409	0.944622799579513	ZFPM1	0	height
0.173986837267876	0.450680158236687	ZNF276	0	height
0.215210914611816	0.301116967864274	ZNF778	0	height
0.265025407075882	0.00911564065628311	MC1R	0	height
0.841891765594482	1.07323361531186e-7	ARHGAP21	1	height
0.507786750793457	0.820946809534799	ENKUR	0	height
0.802028656005859	0.0503530626232832	GPR158	0	height
0.715526759624481	1.6625232320842e-4	PRTFDC1	0	height
0.56847733259201	0.657459920387522	THNSL1	0	height
0.136437326669693	1.19958903211174e-8	ARSI	1	height
0.218343064188957	0.334326852412661	CAMK2A	0	height
0.173197969794273	0.0267178137210064	CDX1	0	height
0.712020635604858	0.016084013013493	CSF1R	0	height
0.0956040844321251	0.0708421308961368	PDE6A	0	height
0.100693836808205	0.0323513418232229	PDGFRB	0	height
0.120060622692108	0.0378670322045768	PPARGC1B	0	height
0.109592795372009	0.0399579362040082	SLC26A2	0	height
0.498124986886978	0.0694198834078726	SLC6A7	0	height
0.188443213701248	0.672672319150658	TCOF1	0	height
0.351834058761597	0.428782781624641	TIGD6	0	height
0.455847412347794	0.0195882018908664	HMGXB3	0	height
0.0370398536324501	0.0017589337767097	ANP32B	0	height
0.058104332536459	6.50680398450731e-9	ASPN	1	height
0.0408710837364197	0.0714203022462398	AUH	0	height
0.130410522222519	0.369041593935328	BARX1	0	height
0.0934358015656471	0.084898724414722307	BICD2	0	height
0.0965920388698578	0.0242510011492792	CARD19	0	height
0.351979851722717	0.431966859327516	CCDC180	0	height
0.0661831125617027	0.074816365746023	CDC14B	0	height
0.241924718022346	0.0685531061073453	CENPP	0	height
0.0341980159282684	0.722390130927434	CORO2A	0	height
0.149462968111038	0.109652920435153	CTSV	0	height
0.198711365461349	0.0310594625634712	ECM2	0	height
0.385975658893585	0.548699963472034	ERCC6L2	0	height
0.459835410118103	0.0898211427147031	FAM120A	0	height
0.0623764619231224	0.546110945632762	FAM120AOS	0	height
0.660976648330688	0.253299068630652	FANCC	0	height
0.211210787296295	0.104396443761265	FBP1	0	height
0.471316277980804	0.582806649842844	FBP2	0	height
0.63845694065094	0.0170125137000055	FGD3	0	height
0.475125581026077	0.468630330166938	HABP4	0	height
0.0522728562355042	0.546138804468513	HSD17B3	0	height
0.1156240478158	0.15955601256417	IPPK	0	height
0.18150682747364	0.0379767436187489	MFSD14B	0	height
0.551964104175568	0.810843734444497	NFIL3	0	height
0.6219482421875	0.7644165854734	NINJ1	0	height
0.0719285756349564	0.0264285347693538	NOL8	0	height
0.0335335806012154	0.259592467401445	NUTM2F	0	height
0.0585865825414658	0.0925444439175188	NUTM2G	0	height
0.0438202768564224	0.00674098110997701	OGN	0	height
0.0653631985187531	0.301033445641343	OMD	0	height
0.117170408368111	0.0210602489401084	PHF2	0	height
0.0321376100182533	0.65258397529606	PRXL2C	0	height
0.851565539836884	1.37810608480393e-8	PTCH1	1	height
0.498130202293396	0.638190577684116	PTPDC1	0	height
0.711418509483337	7.0812389374487e-4	ROR2	0	height
0.150946617126465	0.648138272036023	SLC35D2	0	height
0.104307107627392	0.134296466793786	SPTLC1	0	height
0.0705045983195305	0.00842989186061375	SUSD3	0	height
0.118989750742912	0.664207781025626	TDRD7	0	height
0.0377989262342453	0.746306969689508	TMOD1	0	height
0.0341980159282684	0.11773847859016	TRIM14	0	height
0.237078413367271	0.0127089031628395	WNK2	0	height
0.0669351294636726	0.017168686466716	XPA	0	height
0.156531468033791	0.149386109084992	ZNF169	0	height
0.283421009778976	0.00179498298343987	ZNF367	0	height
0.435450911521912	0.00633896863619979	ZNF484	0	height
0.031061040237546	0.0287925921121037	ZNF510	0	height
0.0257319789379835	0.640226026198969	ZNF782	0	height
0.109717413783073	0.00265779023825407	IARS	0	height
0.943729400634766	1.12104458500692e-18	B4GALNT3	1	height
0.161640465259552	0.0714748096751263	CCDC77	0	height
0.864071488380432	0.121814796177922	ERC1	0	height
0.147711679339409	0.010086540387564	IQSEC3	0	height
0.150963321328163	0.0988756291870634	KDM5A	0	height
0.790875852108002	0.686295614467547	NINJ2	0	height
0.0940438732504845	0.00135438662033676	RAD52	0	height
0.433487951755524	0.00893814630896064	SLC6A12	0	height
0.525964856147766	0.679182833083067	SLC6A13	0	height
0.135018303990364	0.00521997196794688	WNK1	0	height
0.0848457664251328	0.0326958538118702	ABHD6	0	height
0.276204258203506	0.790641599079398	ACOX2	0	height
0.216863065958023	0.388768668747885	APPL1	0	height
0.168092653155327	0.0284811839851448	ARF4	0	height
0.498196870088577	0.0183765807287166	ARHGEF3	0	height
0.197450369596481	0.0578335206831065	ASB14	0	height
0.633800864219666	6.786842199346671e-10	CCDC66	1	height
0.154588356614113	0.162073596717535	DENND6A	0	height
0.189572811126709	0.0356905131647133	DNAH12	0	height
0.141566261649132	0.191384538126073	DNASE1L3	0	height
0.510733187198639	0.0865359095622761	ERC2	0	height
0.877945184707642	3.87568258768918e-14	FLNB	1	height
0.209057614207268	0.380149217096292	HESX1	0	height
0.20764148235321	0.342363706889789	IL17RD	0	height
0.0861350372433662	0.025926696300331	KCTD6	0	height
0.242626711726189	0.0290224190683815	PDE12	0	height
0.168950691819191	0.119397565184316	PDHB	0	height
0.51574045419693	0.47824268787882	PXK	0	height
0.415462732315063	0.0687549614885503	RPP14	0	height
0.167695999145508	0.362456726332251	SLMAP	0	height
0.70475709438324	0.735212625595837	SPATA12	0	height
0.87077885866165206	0.00656013932303331	WNT5A	0	height
0.688593745231628	0.0121472936154773	FAM208A	0	height
0.0599461495876312	0.339728548083767	C2orf73	0	height
0.47528925538063	0.00345915563818859	CCDC85A	0	height
0.579391360282898	0.00715147012541539	CCDC88A	0	height
0.356568247079849	0.0069405981080668	CFAP36	0	height
0.0634543895721436	0.404321539838972	CHAC2	0	height
0.12398736178875	7.62140090206818e-8	CLHC1	1	height
0.614249706268311	0.0494090063552066	EFEMP1	0	height
0.49673780798912	0.0489420671302676	EML6	0	height
0.147831425070763	0.743337939504904	ERLEC1	0	height
0.0780267491936684	0.515696283579361	GPR75	0	height
0.038016140460968	0.0428753307478696	MTIF2	0	height
0.319613575935364	0.0628081678918748	PNPT1	0	height
0.403468608856201	0.0374165649127045	PPP4R3B	0	height
0.554448664188385	0.389036688061544	PSME4	0	height
0.0564107932150364	0.693819806984266	RPS27A	0	height
0.467447012662888	0.00443942894641211	RTN4	0	height
0.533641040325165	0.157401174362552	SPTBN1	0	height
0.357979655265808	0.0115300106977455	ACYP2	0	height
0.650470077991486	0.11185622879026	AKNA	0	height
0.477018028497696	0.00157176762519062	AMBP	0	height
0.909894049167633	2.03324056177982e-14	COL27A1	1	height
0.480192095041275	0.750487399646254	KIF12	0	height
0.699010252952576	0.0462464890927612	ORM1	0	height
0.431529641151428	0.0180155392949103	ORM2	0	height
0.396040946245193	0.0470986191499957	WHRN	0	height
0.381029486656189	0.662441293375155	ZNF618	0	height
0.220241114497185	5.707434806100821e-9	COL8A2	1	height
0.365206867456436	0.571794266546673	CSF3R	0	height
0.441890180110931	0.366515793299064	EVA1B	0	height
0.361106127500534	0.521383074874731	LSM10	0	height
0.194005757570267	0.0907157715609183	MAP7D1	0	height
0.351282596588135	0.612626014558818	MRPS15	0	height
0.315500915050507	0.238559515746433	OSCP1	0	height
0.53651225566864	3.945916571258e-5	SH3D21	0	height
0.307837188243866	0.056558227662347	STK40	0	height
0.481815040111542	0.413350832304427	TEKT2	0	height
0.591578185558319	0.446205572327876	THRAP3	0	height
0.194005757570267	0.0203366691775247	TRAPPC3	0	height
0.380768805742264	0.743576574236254	ACOX3	0	height
0.893414735794067	1.6302070438004e-9	CPZ	1	height
0.915428936481476	0.00191791985099887	GPR78	0	height
0.324606776237488	0.870062174740121	HTRA3	0	height
0.342514961957932	7.2327001768039e-4	TRMT44	0	height
0.784194767475128	8.011779583130601e-16	CRISPLD1	1	height
0.784471452236176	0.485997274280662	HNF4G	0	height
0.565516650676727	0.0624908405801154	PI15	0	height
0.354082494974136	0.047478173884071	COTL1	0	height
0.934672772884369	4.97429469583936e-19	CRISPLD2	1	height
0.379004389047623	0.172453148386471	KIAA0513	0	height
0.446230977773666	0.0010491018742527	KLHL36	0	height
0.717573285102844	0.694644115424575	USP10	0	height
0.427561581134796	0.0351098209009213	ZDHHC7	0	height
0.403599947690964	0.109288754591465	ANKRD33B	0	height
0.809987425804138	1.0343253586953e-8	DAP	1	height
0.40720471739769	0.348126416793852	ROPN1L	0	height
0.281664341688156	0.0110705204020187	CCDC190	0	height
0.864960849285126	2.86543373055968e-12	DDR2	1	height
0.648216128349304	0.658251915651625	HSD17B7	0	height
0.355473339557648	0.102618185463258	UAP1	0	height
0.349219590425491	0.8291667109386	UHMK1	0	height
0.785206735134125	2.59765789101252e-7	DLC1	1	height
0.641057968139648	0.0633513583446069	LONRF1	0	height
0.567623198032379	0.0680517235065236	TRMT9B	0	height
0.160037368535995	0.0791408765191886	BEGAIN	0	height
0.79720938205719	2.48063181884639e-7	DLK1	1	height
0.208309605717659	0.286998869408371	SLC25A29	0	height
0.198327302932739	0.0364683897825164	SLC25A47	0	height
0.301825672388077	0.0932634536723055	WDR25	0	height
0.868442535400391	0.00136642242081541	RTL1	0	height
0.17147970199585	0.0447894260680266	YY1	0	height
0.351763904094696	0.0966962614318057	ATF3	0	height
0.321987509727478	0.099848408666853	BATF3	0	height
0.687125027179718	2.14772314327563e-16	DTL	1	height
0.32504403591156	0.186128766322134	INTS7	0	height
0.579800307750702	0.540680778679699	LPGAT1	0	height
0.181885421276093	0.0931151649254767	NEK2	0	height
0.424935013055801	0.804849270172175	NENF	0	height
0.26966193318367	6.2506985707344e-4	NSL1	0	height
0.86424595117569	0.0306717962183005	PPP2R5A	0	height
0.27487313747406	0.0491975268188699	SLC30A1	0	height
0.369217783212662	3.7205559817299403e-10	TMEM206	1	height
0.0447732135653496	0.0121924249665377	CCDC86	0	height
0.0839750096201897	0.397815614216351	DTX4	0	height
0.347408354282379	2.0945442629808604e-9	FAM111A	1	height
0.0769565477967262	0.0349382685968343	FAM111B	0	height
0.137825489044189	0.382579913354606	GLYATL1	0	height
0.0921382904052734	0.0796161252235606	MPEG1	0	height
0.0635222420096397	0.271921014470696	MRPL16	0	height
0.429364770650864	0.0376424917756781	MS4A1	0	height
0.0513717494904995	0.0333104400096331	MS4A10	0	height
0.06057308614254	0.43186919893619	MS4A12	0	height
0.0501244738698006	0.521205204119339	MS4A13	0	height
0.0434949100017548	0.405106439958962	MS4A14	0	height
0.0424386262893677	0.691154153135201	MS4A15	0	height
0.0560337230563164	0.0433547457024648	MS4A2	0	height
0.0490597300231457	0.0248771008433288	MS4A3	0	height
0.0421122834086418	0.00915298314963542	MS4A4A	0	height
0.0501244738698006	0.0397359727879022	MS4A5	0	height
0.0515460185706615	0.0332870796950195	MS4A6A	0	height
0.0488425381481647	0.443057089209722	MS4A6E	0	height
0.0578458122909069	0.573543529363099	MS4A7	0	height
0.0929290801286697	0.0390287849434138	MS4A8	0	height
0.075443834066391	0.0714407873625688	OOSP2	0	height
0.0647690445184708	0.470019112119779	OR10V1	0	height
0.0859675332903862	0.0203148567566438	OR4D11	0	height
0.0859675332903862	0.0189220317929204	OR4D6	0	height
0.0559452846646309	3.23153581805e-6	OSBP	0	height
0.0567403808236122	0.457947526264503	PATL1	0	height
0.0759303644299507	0.00339963627994155	STX3	0	height
0.0514580756425858	0.398151414296143	TCN1	0	height
0.0605347529053688	0.595023631452182	ZP1	0	height
0.667410910129547	0.375680762012289	ATXN3	0	height
0.664939880371094	0.362637234519917	CATSPERB	0	height
0.734558463096619	0.0194842589178371	CPSF2	0	height
0.728747248649597	3.81075837552203e-10	FBLN5	1	height
0.299341171979904	0.0370947646019811	NDUFB1	0	height
0.151168763637543	0.75990657978	PPP4R3A	0	height
0.376618981361389	0.0433543085474102	SLC24A4	0	height
0.811481654644012	0.103971622634761	TC2N	0	height
0.560182213783264	0.524398808489388	TRIP11	0	height
0.377445578575134	0.284934071547319	BBS12	0	height
0.323874175548553	1.24555788651407e-13	FGF2	1	height
0.258866339921951	3.3629099337928e-4	IL2	0	height
0.344438880681992	0.220907476547069	IL21	0	height
0.799936830997467	0.790906312591688	NUDT6	0	height
0.390251994132996	0.027865016811931	SPATA5	0	height
0.686323404312134	0.104593243009549	SPRY1	0	height
0.168004721403122	0.641403217303004	ATP5ME	0	height
0.0925789251923561	0.106714471310068	C4orf48	0	height
0.0699001774191856	0.073765750995647	CFAP99	0	height
0.202147305011749	0.295215084027917	CPLX1	0	height
0.450726121664047	0.0383499670873612	DGKQ	0	height
0.0908931866288185	0.207089691942092	FAM53A	0	height
0.77410876750946	3.4383765954575096e-20	FGFR3	1	height
0.84827995300293	0.0808736283056626	FGFRL1	0	height
0.588676333427429	0.0721101704855436	GAK	0	height
0.138247728347778	0.22956101236324	HAUS3	0	height
0.100893504917622	0.0914612983421803	LETM1	0	height
0.187063947319984	0.787377942813095	MXD4	0	height
0.17146697640419	0.284412259581437	MYL5	0	height
0.0925789251923561	0.303491303361729	NAT8L	0	height
0.167079627513885	2.0786934208004e-4	NELFA	0	height
0.431910902261734	0.01696706490114	NSD2	0	height
0.156759306788445	0.07000775271244	PCGF3	0	height
0.156759306788445	0.0906934576822978	PDE6B	0	height
0.10465631633997	0.162656890940172	POLN	0	height
0.0936030298471451	0.00453019825111656	SLBP	0	height
0.168004721403122	0.306309484730927	SLC49A3	0	height
0.171656712889671	0.764536183838102	TACC3	0	height
0.112735964357853	0.335088101261081	TMEM129	0	height
0.628799319267273	0.0239006324807301	UVSSA	0	height
0.331462621688843	0.00279894631114411	ZFYVE28	0	height
0.383271485567093	0.00136553606452454	BTNL3	0	height
0.328571856021881	0.160352150394054	BTNL8	0	height
0.36746484041214	0.644404922839552	BTNL9	0	height
0.0847498849034309	0.220627975303815	CNOT6	0	height
0.0745237693190575	0.254018317877676	FLT4	0	height
0.879210233688354	3.45724167294392e-7	GFPT2	1	height
0.810995638370514	0.0388759321514066	MAPK9	0	height
0.324514776468277	0.117863582631355	MGAT1	0	height
0.120272010564804	0.848334411346651	MRNIP	0	height
0.194767192006111	0.338980473668668	RACK1	0	height
0.0837983787059784	0.193755565868541	RASGEF1C	0	height
0.479320824146271	3.3660380055082e-4	RNF130	0	height
0.0870159864425659	0.177219553654522	SCGB3A1	0	height
0.11010105162859	0.462750212116932	TBC1D9B	0	height
0.865354418754578	0.291559723789053	TRIM41	0	height
0.154764220118523	0.215177479633018	TRIM52	0	height
0.471357762813568	0.341861588333287	TRIM7	0	height
0.366853475570679	0.248461514581594	ZFP62	0	height
0.395596414804459	0.0378635369099733	OR2V1	0	height
0.430591762065887	0.00808007006206939	OR2V2	0	height
0.0566607341170311	0.0747915255676225	BRIP1	0	height
0.107608467340469	0.00138504122366501	CCDC47	0	height
0.622863411903381	0.381113545790498	CD79B	0	height
0.0878861993551254	0.0692249976838311	CEP95	0	height
0.144066646695137	0.54637270502832	CSH1	0	height
0.0703360214829445	0.580970684789862	CSH2	0	height
0.749765694141388	0.0907008110060038	CSHL1	0	height
0.0382064208388329	0.0179131963418458	DCAF7	0	height
0.109339505434036	0.0795426992093688	DDX42	0	height
0.165228009223938	0.0588204467311197	DDX5	0	height
0.0384535826742649	0.77191207533354	EFCAB3	0	height
0.337585210800171	0.00171995494329824	ERN1	0	height
0.221126422286034	0.263548924117214	FTSJ3	0	height
0.380869209766388	9.88015055641784e-19	GH1	1	height
0.0703360214829445	0.270823167742338	GH2	0	height
0.0391154810786247	0.402677881652557	GNA13	0	height
0.0566607341170311	0.028116567453515	INTS2	0	height
0.189287096261978	1.0808805406597e-4	LIMD2	0	height
0.0569916591048241	0.027360673825328	LRRC37A3	0	height
0.157204642891884	0.0473295084900104	MED13	0	height
0.0504034422338009	0.073803091300461	METTL2A	0	height
0.0347143337130547	0.788455509143923	MILR1	0	height
0.685995161533356	9.61779120012274e-7	MRC2	0	height
0.225553467869759	0.45367470477389	NACA2	0	height
0.0629261806607246	0.573977051030596	POLG2	0	height
0.395562559366226	0.491695298302482	PRR29	0	height
0.123696096241474	0.0777523092213154	PSMC5	0	height
0.517540693283081	0.0856413814262509	SCN4A	0	height
0.0735724568367004	0.0201875463496674	SMARCD2	0	height
0.595222175121307	8.60467710728e-6	SMURF2	0	height
0.523496568202972	0.00949768080698266	TANC2	0	height
0.226732909679413	0.0193433524631407	TBX2	0	height
0.657542169094086	0.00508368458924313	TBX4	0	height
0.0366531908512115	0.0835023622609148	TEX2	0	height
0.384789705276489	1.466718755214e-5	TLK2	0	height
0.650611758232117	0.0137548871370513	AAR2	0	height
0.445205867290497	0.752008992303451	ACSS2	0	height
0.0316406264901161	0.0846279817070504	ACTL10	0	height
0.142016917467117	0.0722928348680227	AHCY	0	height
0.579248368740082	0.280874412044096	ASIP	0	height
0.294560939073563	0.0154970944538803	ASXL1	0	height
0.0436549074947834	0.214434979551951	BLCAP	0	height
0.0524582043290138	0.0707088190487164	BPIFA1	0	height
0.0509604513645172	0.42610877129612	BPIFA2	0	height
0.0749870613217354	0.09030347618813	BPIFA3	0	height
0.101238712668419	0.0788716896593921	BPIFB1	0	height
0.0483502969145775	0.173924264845985	BPIFB2	0	height
0.0415197722613811	0.0216081293641634	BPIFB3	0	height
0.045256108045578	3.852174640796e-4	BPIFB4	0	height
0.0483502969145775	0.0707363517383779	BPIFB6	0	height
0.0918906703591347	0.00544080089627508	C20orf144	0	height
0.195716202259064	0.459085554725805	C20orf173	0	height
0.0995877534151077	0.0676888412916019	C20orf203	0	height
0.444231867790222	0.529832625348081	CBFA2T2	0	height
0.146391287446022	0.0631308310744504	CDK5RAP1	0	height
0.677822589874268	0.343182820961006	CEP250	0	height
0.167479440569878	0.806387226364721	CHMP4B	0	height
0.122065529227257	0.0371251029849749	CNBD2	0	height
0.0684761479496956	0.5167026039413	COMMD7	0	height
0.183256104588509	0.0622772365304423	CPNE1	0	height
0.270806849002838	0.47672073064546	DLGAP4	0	height
0.16100087761879	6.6249585463751e-4	DNMT3B	0	height
0.210418835282326	0.0637945654667191	DSN1	0	height
0.0540386326611042	0.973212545466724	DYNLRB1	0	height
0.0502345487475395	0.10530342306662	E2F1	0	height
0.205278396606445	0.0700471316116128	EDEM2	0	height
0.141001507639885	0.4642711784929	EFCAB8	0	height
0.0716970190405846	0.0740728633409286	EIF2S2	0	height
0.113164827227592	0.473825886868603	EIF6	0	height
0.669458031654358	0.650654398034719	EPB41L1	0	height
0.441802114248276	0.135267340573358	ERGIC3	0	height
0.346547722816467	5.841796097449e-5	FAM83C	0	height
0.0836882293224335	0.740610384519125	FO393400.1	0	height
0.677578449249268	1.355698718041e-5	GDF5	0	height
0.116898134350777	0.155316512766153	GGT7	0	height
0.0333173200488091	2.41420595586531e-16	GHRH	1	height
0.59320467710495	0.484676319435397	GSS	0	height
0.587264478206635	0.378296702878877	ITCH	0	height
0.0317043997347355	0.0723636448331995	MANBAL	0	height
0.618719637393951	0.00214509946545016	MAP1LC3A	0	height
0.117806777358055	0.0109164560440848	MAPRE1	0	height
0.144942820072174	0.0418060148238278	MMP24	0	height
0.0951178222894669	0.79295519476794	MROH8	0	height
0.27805769443512	0.0474786617089265	MYH7B	0	height
0.0311884563416243	0.0124135768254937	MYL9	0	height
0.276993870735168	0.536862886347757	NCOA6	0	height
0.554310917854309	0.20124164866966	NDRG3	0	height
0.179707288742065	0.122240851290274	NECAB3	0	height
0.212059646844864	0.00327537629087149	NFS1	0	height
0.0602317228913307	0.737877485039764	NNAT	0	height
0.169341191649437	0.0288975911755321	NOL4L	0	height
0.487702220678329	0.101518095973245	PHF20	0	height
0.311532199382782	0.0213281035286157	PIGU	0	height
0.21583503484726	0.0271754385908525	PROCR	0	height
0.277563184499741	0.0438333552146776	PXMP4	0	height
0.0320743583142757	0.733443618310243	RAB5IF	0	height
0.668611645698547	0.725145748673338	RALY	0	height
0.578267216682434	0.0331969437854909	RBL1	0	height
0.499035328626633	0.354175215559916	RBM12	0	height
0.158951491117477	0.0672036148360715	RBM39	0	height
0.0724003836512566	0.0166971462090345	ROMO1	0	height
0.0736599788069725	0.305715571351097	RPN2	0	height
0.279767215251923	2.77470701999465e-7	SAMHD1	1	height
0.091496966779232	0.0207800040350454	SCAND1	0	height
0.130179032683372	0.580667757925726	SLA2	0	height
0.375501602888107	0.0383571234363951	SNTA1	0	height
0.331044167280197	0.0162238478250591	SOGA1	0	height
0.0809940323233604	0.247444568595824	SPAG4	0	height
0.574455857276917	0.831771861055839	SRC	0	height
0.0470097400248051	0.136433068707175	SUN5	0	height
0.0322186686098576	0.0537342379678044	TGIF2	0	height
0.0316802561283112	0.122798351372737	TGIF2-RAB5IF	0	height
0.419476747512817	0.025774208868067	TLDC2	0	height
0.042977225035429	0.0630864307054269	TP53INP2	0	height
0.46143963932991	4.4321963289196e-4	UQCC1	0	height
0.169568538665771	0.545595686472283	ZNF341	0	height
0.372521460056305	2.52513412322235e-7	TRPC4AP	1	height
0.704039931297302	0.0537538997266706	FNDC3B	0	height
0.800661385059357	6.45333616279552e-15	GHSR	1	height
0.269467234611511	0.943350046957637	NCEH1	0	height
0.378292173147202	0.0181461026995642	TMEM212	0	height
0.304562240839005	0.0854754640784318	TNFSF10	0	height
0.081756167113781	0.460345997148787	ADPGK	0	height
0.0512411817908287	0.230282956543345	ARID3B	0	height
0.57110071182251	0.0674931915768597	ARIH1	0	height
0.0242814961820841	0.682879393142893	BBS4	0	height
0.114624440670013	0.0598532230080911	C15orf39	0	height
0.282928258180618	0.645386611349956	CCDC33	0	height
0.0670378431677818	0.140180277561732	CD276	0	height
0.0403548739850521	0.706983185533997	CELF6	0	height
0.0512411817908287	0.026470481410284	CLK3	0	height
0.0437502712011337	0.0750994624854805	COMMD4	0	height
0.131953164935112	0.156471089717404	COX5A	0	height
0.112234458327293	0.56623462320468	CPLX3	0	height
0.100387021899223	0.175026720282131	CSK	0	height
0.0481572151184082	0.125526137942035	CSPG4	0	height
0.0429049283266068	2.199970403514e-5	CYP11A1	0	height
0.102995298802853	0.0366458109803353	CYP1A1	0	height
0.10528739541769	0.0351150648758808	CYP1A2	0	height
0.0953612476587296	0.250191145444111	EDC3	0	height
0.0898229628801346	0.317418815696795	ETFA	0	height
0.126227706670761	0.011484787420644	FAM219B	0	height
0.0556900016963482	0.597222995200643	FBXO22	0	height
0.491870522499084	0.616448709969509	GOLGA6A	0	height
0.0588381327688694	0.0369433805600494	GOLGA6B	0	height
0.0450939126312733	5.24701256483e-6	GOLGA6C	0	height
0.0450939126312733	0.207778450514383	GOLGA6D	0	height
0.202505946159363	7.64273990365606e-16	GRAMD2A	1	height
0.025116816163063	0.372521108009567	HCN4	0	height
0.0245361868292093	0.0951643407693281	HEXA	0	height
0.132004976272583	0.0126228650652271	HMG20A	0	height
0.0543593391776085	0.319934621288758	INSYN1	0	height
0.132334321737289	0.0855695824216605	ISL2	0	height
0.0783130079507828	0.189320856166804	ISLR	0	height
0.0979183316230774	0.137685238378231	ISLR2	0	height
0.228579729795456	0.149679957570603	LINGO1	0	height
0.106317259371281	0.321575963662727	LMAN1L	0	height
0.0939583480358124	1.123947664956e-5	LOXL1	0	height
0.0677829682826996	0.0144943995016605	MAN2C1	0	height
0.122517839074135	0.402045194071132	MPI	0	height
0.304733425378799	0.00151358030558602	MYO9A	0	height
0.0442079566419125	0.0222096160417234	NEIL1	0	height
0.406263709068298	0.0899188544665463	NEO1	0	height
0.0531632788479328	0.0181121217869556	NPTN	0	height
0.291574388742447	0.366615151315742	NR2E3	0	height
0.198211506009102	0.0419525023040739	NRG4	0	height
0.08222796022892	0.556006716813913	ODF3L1	0	height
0.182085275650024	0.31319367854372	PARP6	0	height
0.143880873918533	0.00842375836313825	PEAK1	0	height
0.11198416352272	0.00945906852592826	PKM	0	height
0.817579507827759	0.0344496936352873	PML	0	height
0.430883884429932	0.370650973282533	PPCDC	0	height
0.0368795916438103	0.0136549264488889	PTPN9	0	height
0.185977041721344	0.220454193260797	RCN2	0	height
0.0508212633430958	0.646691891050706	REC114	0	height
0.113307677209377	0.010827578001738501	RPP25	0	height
0.105937331914902	0.0667754183950724	SCAMP2	0	height
0.104998707771301	0.861532507485044	SCAMP5	0	height
0.126236900687218	0.0659283087595469	SCAPER	0	height
0.040781881660223	0.642452178325253	SEMA7A	0	height
0.100270234048367	0.407757915976731	SENP8	0	height
0.177403450012207	0.0108379285052053	SIN3A	0	height
0.0506520383059978	0.0546239312770839	SNUPN	0	height
0.0550849512219429	0.0900632776711785	SNX33	0	height
0.740812599658966	0.0803643738044779	STOML1	0	height
0.225484728813171	0.040705829965743	STRA6	0	height
0.126705884933472	0.427638633645769	TBC1D21	0	height
0.083945594727993	0.272646428640908	TMEM202	0	height
0.119867272675037	0.0166764171943317	TMEM266	0	height
0.522148489952087	0.0654802652518782	TSPAN3	0	height
0.0492959842085838	0.0261729163284332	UBE2Q2	0	height
0.0459753908216953	0.642305474457032	UBL7	0	height
0.109809696674347	0.404537491747478	ULK3	0	height
0.0532683730125427	0.0779731516377959	IMP3	0	height
0.808688342571259	0.00130528283519177	PSTPIP1	0	height
0.461959093809128	0.0185725344337146	APH1B	0	height
0.421602755784988	1.536490863867e-4	CA12	0	height
0.845816314220428	0.711779114068505	DAPK2	0	height
0.459908574819565	0.0503617778740893	FBXL22	0	height
0.753009498119354	2.31829456853738e-7	HERC1	1	height
0.804575264453888	0.0842938073712872	USP3	0	height
0.661936461925507	0.552924723647745	ARMS2	0	height
0.769726157188416	0.0427200587952661	ATE1	0	height
0.780214846134186	0.0799014147388928	BTBD16	0	height
0.238200560212135	0.0537680383980922	DMBT1	0	height
0.318253964185715	0.165627468442552	FGFR2	0	height
0.624650657176971	5.68440051997967e-18	HTRA1	1	height
0.385331451892853	0.03028797776157	NSMCE4A	0	height
0.798216044902802	0.0535149852180026	PLEKHA1	0	height
0.360802531242371	0.26615861740068	TACC2	0	height
0.883703887462616	1.84871627352697e-14	IGF1R	1	height
0.517426669597626	0.515955359066981	PGPEP1L	0	height
0.155655205249786	0.0312412678575216	SYNM	0	height
0.134562030434608	0.0834537020069066	TTC23	0	height
0.220642432570457	0.00140463917823857	ABCA3	0	height
0.36893156170845	8.849325924655e-4	ADCY9	0	height
0.100007213652134	0.437037176913471	ALG1	0	height
0.050085362046957	0.135555231177485	AMDHD2	0	height
0.443955093622208	0.0368235824633598	ANKS3	0	height
0.268267065286636	0.872036152684222	ARHGDIG	0	height
0.0464853309094906	0.691573313072916	ATP6V0C	0	height
0.143491119146347	0.926979489638505	BICDL2	0	height
0.222029164433479	0.173929784553433	BRICD5	0	height
0.389925450086594	0.00680700061465123	C16orf71	0	height
0.101554892957211	0.123285976095398	C16orf89	0	height
0.130263581871986	0.0169739199903782	C16orf90	0	height
