	ontology	P	Beta	genes_in_set	overlapping_genes
2573	GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	0.4544942787136107	0.3889380981054152	986	4
1517	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	0.4561577021639932	0.754955915706673	142	1
5698	GOBP_NEURON_DEATH	0.4596646956536651	0.5340952895041177	353	2
965	GOBP_EXOCYTOSIS	0.4611401348814417	0.5329326359708313	336	2
756	GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	0.4618340108946182	0.7461716690296195	133	1
6559	GOBP_EXPORT_FROM_CELL	0.46308800717122545	0.3815249292024486	836	4
2419	GOBP_REGULATION_OF_HISTONE_MODIFICATION	0.4651716527168894	0.7403436803356183	137	1
5783	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	0.46608073922312854	0.7379937745059874	154	1
7731	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.4693637309787809	0.7324905366052693	158	1
3759	GOBP_AMIDE_METABOLIC_PROCESS	0.47000516982291296	-0.5203767117114009	1048	2
2435	GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	0.470129549859007	0.7333344786154727	125	1
1940	GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	0.4703074202155719	0.7311588622798556	150	1
474	GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	0.47206369210912635	0.7292041982521038	194	1
522	GOBP_MUSCLE_SYSTEM_PROCESS	0.4728307748340067	0.5180214523092408	406	2
5219	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	0.4748278486339784	0.7234485398884393	167	1
1035	GOBP_GOLGI_ORGANIZATION	0.47615688826631974	0.7216772475710268	148	1
168	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	0.47811027231071634	0.5129431272866829	460	2
3121	GOBP_TUBE_FORMATION	0.4783955831278589	0.7178249222495933	153	1
104	GOBP_ACTION_POTENTIAL	0.47847960567019865	0.7187646611716578	135	1
2411	GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	0.47929244034385843	0.7167371867522468	145	1
29	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	0.4804403947976149	0.41993517611457964	591	3
7943	GOCC_MICROTUBULE_ASSOCIATED_COMPLEX	0.48137480231297125	0.7134852531800036	143	1
4692	GOBP_REGULATION_OF_TRANSPORT	0.4817558347070059	-0.365329145015329	1672	4
888	GOBP_SPHINGOLIPID_METABOLIC_PROCESS	0.4846702145918328	0.7079283704876492	147	1
3734	GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	0.486748903627904	0.7046952607242796	145	1
134	GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	0.48846425900620083	0.49990874835637245	391	2
7124	GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	0.4888079684510729	0.7008943997204589	182	1
955	GOBP_AMINO_ACID_TRANSPORT	0.4888212513389326	0.701493866135343	143	1
8049	GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	0.4915012324732889	0.6971375825111933	144	1
4455	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.49167211779398123	0.6964768670138032	151	1
4866	GOBP_RESPONSE_TO_CALCIUM_ION	0.49478395223611293	0.6916575286430208	148	1
4689	GOBP_REGULATION_OF_SECRETION	0.4968329877761041	-0.6861413589021702	595	1
6479	GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	0.5014973707136039	0.6827473195122471	127	1
6957	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	0.5039721403643183	0.6766559514989638	157	1
5787	GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	0.504779673421793	0.6753507745051558	188	1
1272	GOBP_MACROMOLECULE_CATABOLIC_PROCESS	0.5074613643746623	-0.3936915439150722	1301	3
1702	GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.508106236699272	0.6715479236966644	135	1
4747	GOBP_IMPORT_INTO_NUCLEUS	0.5088267840422526	0.6688080393882595	163	1
2488	GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.513436550875863	0.33933742955171736	919	4
1074	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	0.5139401032741673	0.3388702914888589	939	4
1004	GOBP_HUMORAL_IMMUNE_RESPONSE	0.5179528071632303	0.6575433833653134	231	1
1694	GOBP_REGULATION_OF_METAL_ION_TRANSPORT	0.5210146286785737	0.46330806815830466	387	2
6834	GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.5220373495201444	0.6480154070609828	168	1
1026	GOBP_ACTIN_FILAMENT_ORGANIZATION	0.5228087180771963	0.4610635735866495	409	2
1076	GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	0.5228495294336818	-0.6451098455125822	599	1
2661	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	0.524352884128686	0.33142785095024696	846	4
8705	GOCC_INTRACELLULAR_PROTEIN_CONTAINING_COMPLEX	0.5268643641934181	0.3297747021119459	828	4
2251	GOBP_ESTABLISHMENT_OF_CELL_POLARITY	0.527451317469616	0.6402421244898895	152	1
2196	GOBP_NEURAL_TUBE_DEVELOPMENT	0.5282019849754298	0.6386305305870192	162	1
4311	GOBP_SECRETION	0.5284438954039625	0.3274863080700507	904	4
1530	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.5306582433410754	0.452546772773105	396	2
5134	GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	0.5334997830065047	-0.44893444452168996	906	2
1110	GOBP_NOTCH_SIGNALING_PATHWAY	0.5350421774508319	0.6279781596355692	166	1
4694	GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	0.5376055628939371	0.4447653731111176	413	2
2352	GOBP_ADULT_BEHAVIOR	0.5385275338071718	0.6240292572067208	141	1
2583	GOBP_TELOMERE_ORGANIZATION	0.540363172433068	0.6205894588119704	150	1
4764	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.5448758444117758	-0.43616253035752833	957	2
5717	GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	0.5461302144408118	0.6116667379605982	215	1
3742	GOBP_REGULATION_OF_KINASE_ACTIVITY	0.547991428253731	0.3570201117403996	671	3
1486	GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	0.5494662047296798	-0.6044673442466388	551	1
4712	GOBP_POSITIVE_REGULATION_OF_BINDING	0.5500964819503977	0.6049608192862604	169	1
5895	GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	0.5517825062202901	0.6022205515936763	178	1
1369	GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS	0.553253426978346	0.6000872677041813	173	1
1510	GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	0.5539669303948667	0.5995592614345976	158	1
3637	GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	0.5549815529573029	0.5973339892802633	189	1
1930	GOBP_REGULATION_OF_MACROAUTOPHAGY	0.5553690033168899	0.5977271956054079	153	1
7927	GOCC_RIBOSOME	0.5575943731073708	0.5936340535170685	204	1
3701	GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	0.5626509965451346	0.5857757278436678	185	1
5971	GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	0.5642805156974463	0.5834473583678439	201	1
5589	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	0.5653033072373346	0.5820574494441872	207	1
2072	GOBP_CALCIUM_MEDIATED_SIGNALING	0.5697103667866045	0.5753148727550866	178	1
2255	GOBP_CELL_PROJECTION_ASSEMBLY	0.5707034075887423	-0.5726542788564589	531	1
2468	GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	0.5720662994077859	0.4079253307999066	402	2
4745	GOBP_NUCLEAR_EXPORT	0.5724089537202142	0.5718922825903286	161	1
2275	GOBP_REGULATION_OF_CELL_ADHESION	0.5727339206786748	0.3352662541672233	755	3
8034	GOCC_NUCLEAR_SPECK	0.5752660153654612	0.4047277216224588	393	2
254	GOBP_EPITHELIAL_CELL_DEVELOPMENT	0.5760414350169067	0.5659452615143895	207	1
7002	GOBP_MEIOTIC_CELL_CYCLE_PROCESS	0.5815527865126293	0.5576033179553181	191	1
3593	GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	0.581792326423413	0.5575650591983624	173	1
7819	GOCC_RUFFLE	0.5823544796807867	0.5566503978473342	176	1
2767	GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	0.5845972853847914	-0.5520421101093619	589	1
523	GOBP_CIRCULATORY_SYSTEM_PROCESS	0.5864533556193601	-0.5492665073991634	573	1
5610	GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	0.5867175997778888	0.5514883015359969	150	1
417	GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	0.5871957509217223	0.5496338783462762	217	1
308	GOBP_MYELOID_LEUKOCYTE_ACTIVATION	0.5876356889288046	0.5493782892057634	227	1
2360	GOBP_LEUKOCYTE_CHEMOTAXIS	0.58811243831699	0.5488157273890168	230	1
8377	GOCC_PERIKARYON	0.5886563088218737	0.5487954393943897	148	1
3855	GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	0.5902382170314855	0.5448938580228182	207	1
1418	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	0.5902392754211625	0.5450418137159211	214	1
7959	GOCC_ADHERENS_JUNCTION	0.5903922986688448	0.5448922521925799	175	1
6772	GOBP_RESPONSE_TO_KETONE	0.5917326198442833	0.5426338931080507	202	1
8148	GOCC_CELL_LEADING_EDGE	0.5925415356242019	0.38640700124267213	407	2
4228	GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	0.5995005400401272	0.531485024373502	180	1
4893	GOBP_LOCALIZATION_WITHIN_MEMBRANE	0.5998525659407048	0.3125696966805112	628	3
5058	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	0.600456130570421	0.5320233174598835	143	1
1513	GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	0.6044577970320235	-0.5233504424532847	487	1
1020	GOBP_MITOCHONDRION_ORGANIZATION	0.6050517825117581	-0.522436337309852	492	1
4748	GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.6088297731098866	0.23979673945951707	1276	5
6759	GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	0.610166839907913	0.5158013561696969	194	1
6601	GOBP_CELL_CELL_SIGNALING_BY_WNT	0.6111022511269204	0.3669058601007674	433	2
8059	GOCC_LAMELLIPODIUM	0.6111472772877853	0.5143970082490428	193	1
6357	GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	0.6119356779606667	-0.3665236594882986	1081	2
8669	GOCC_POLYMERIC_CYTOSKELETAL_FIBER	0.6133221503212616	0.3002313532216936	717	3
3705	GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	0.6144058961609432	0.363385182855522	470	2
1066	GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.6144318682017518	0.5107144135519611	161	1
4269	GOBP_HETEROCYCLE_CATABOLIC_PROCESS	0.6144891166297419	0.3633898975151943	438	2
2470	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	0.6174234196631286	0.5055600635916265	183	1
4574	GOBP_REGULATION_OF_AXONOGENESIS	0.6180152836753637	0.5062607572957324	150	1
4693	GOBP_POSITIVE_REGULATION_OF_TRANSPORT	0.6201333422757689	-0.3571778585166752	867	2
1919	GOBP_VESICLE_MEDIATED_TRANSPORT	0.6223198207704395	0.2132367902989469	1459	6
6043	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	0.6225580072936951	0.29285246669402604	668	3
1382	GOBP_RESPONSE_TO_RADIATION	0.6228729056737436	0.3549059172733258	431	2
4592	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	0.6229923409994504	0.4990267441265585	152	1
3827	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	0.6251423291841636	-0.49334787681858505	542	1
8662	GOCC_SUPRAMOLECULAR_COMPLEX	0.6272561832955075	0.2275163854045461	1303	5
4724	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	0.6275986212677122	0.2886976351680817	664	3
1410	GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	0.628044291228282	0.49008482136009857	204	1
6339	GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	0.6288315978124754	0.48913826393962645	189	1
5716	GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	0.6305224093078006	0.48717704240620235	240	1
3720	GOBP_REGULATION_OF_RNA_SPLICING	0.6314089796043216	0.48600659632562504	172	1
2480	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	0.6325406270726349	0.4839864655054982	231	1
870	GOBP_LIPID_METABOLIC_PROCESS	0.633970505456916	-0.28260217029332313	1305	3
1124	GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.6345313001971035	-0.4802442791052066	472	1
3504	GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	0.6353776653134102	0.28167325731326787	747	3
1207	GOBP_REGULATION_OF_HEART_CONTRACTION	0.6357778441232513	0.47915795175672515	196	1
2987	GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	0.6369592061297457	0.24535032534142415	947	4
6014	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	0.6381145396573451	0.33960607838559725	423	2
1082	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	0.6383115066806985	0.4754900302516503	204	1
3697	GOBP_REGULATION_OF_PROTEIN_BINDING	0.6386546683032416	0.47513603393122794	193	1
6755	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	0.6397236037922238	-0.2428372182730386	1571	4
6283	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.6408523749239605	0.47192076413821193	219	1
2575	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	0.6457944015008454	0.3320126717227084	537	2
878	GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	0.6488273450855293	0.4608111440872579	193	1
6762	GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	0.6506022336590918	-0.4573670161117072	523	1
935	GOBP_MONOATOMIC_CATION_TRANSPORT	0.6536251973682912	0.23314808844832488	975	4
4874	GOBP_DETECTION_OF_STIMULUS	0.6577150834509524	-0.44841938921601576	614	1
1000	GOBP_IMMUNE_RESPONSE	0.6578096804166027	0.20874731917193898	1551	5
3626	GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	0.6585763434410479	0.22936205399680054	1037	4
1046	GOBP_SPINDLE_ORGANIZATION	0.6614424213456817	0.44303373347125957	201	1
2485	GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION	0.6652012181896754	0.4378711017422149	197	1
7151	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	0.6673855496416725	0.3101950589929325	441	2
2994	GOBP_NEGATIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	0.6684069370074843	0.4335817843363088	190	1
2993	GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS	0.6712099945930985	0.30645966112702866	438	2
5875	GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	0.6713310280023854	0.4294352778405859	194	1
1251	GOBP_RNA_SPLICING	0.6758082459839048	0.30236984122662003	412	2
2227	GOBP_CELLULAR_COMPONENT_DISASSEMBLY	0.6761650538807182	-0.4219267348898512	459	1
2494	GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	0.6774717208353347	0.42164981874380514	173	1
3753	GOBP_EAR_DEVELOPMENT	0.6782550739603088	0.4195740703892366	215	1
3057	GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	0.6793213876621514	0.4181704288558153	235	1
1947	GOBP_PROTEIN_PROCESSING	0.6797991037047217	0.4175482350009475	238	1
2487	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.6812570805374802	-0.4148993334360532	457	1
4659	GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	0.6820604418367145	0.41430893864102986	218	1
719	GOBP_DNA_METABOLIC_PROCESS	0.6829487373501875	0.21249345001377806	955	4
7869	GOCC_SPLICEOSOMAL_COMPLEX	0.6833217657942297	0.4132924972922085	181	1
8605	GOCC_SIDE_OF_MEMBRANE	0.6833604039127805	0.2944130325928228	541	2
3514	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	0.6837369616498596	0.2946642498512466	409	2
6095	GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	0.684600069299696	0.29303464581608085	465	2
6322	GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	0.6895094466461995	0.2373190832780243	767	3
6916	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	0.6915275183229094	0.2861835464465514	478	2
8580	GOCC_DENDRITIC_TREE	0.6916857659451843	0.237844624073351	588	3
2953	GOBP_RESPONSE_TO_CYTOKINE	0.6922813773374525	0.23545769443219808	866	3
7507	GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	0.6948655498683788	0.28307046856521223	458	2
7724	GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	0.6956855605469081	0.395580594739223	221	1
2074	GOBP_CELLULAR_HOMEOSTASIS	0.6978797978733122	0.23066962409617328	745	3
3084	GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	0.6984610551994792	0.2797721507484427	441	2
6730	GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	0.6995310954026266	0.2783660299219487	482	2
7898	GOCC_VACUOLAR_MEMBRANE	0.7044936588481453	-0.38320181336700415	430	1
6783	GOBP_RESPONSE_TO_NITROGEN_COMPOUND	0.7059363307498269	0.195838556746786	1070	4
8743	GOCC_TRANSPORTER_COMPLEX	0.7082801515205468	-0.37838630361157954	397	1
8013	GOCC_BASOLATERAL_PLASMA_MEMBRANE	0.7101373127300159	0.3758527499413028	230	1
6855	GOBP_CELLULAR_RESPONSE_TO_SALT	0.7115876501610363	0.37421925302535997	200	1
2477	GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.7125480188904622	0.3734738007880677	181	1
4364	GOBP_MALE_GAMETE_GENERATION	0.7127102857654952	0.2656145487258304	537	2
6713	GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH	0.7135119674350213	0.37151299044750163	205	1
6764	GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	0.7142720143308287	0.3702401668182284	229	1
4763	GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.7201157622279082	0.1678624004777317	1373	5
8277	GOCC_CATION_CHANNEL_COMPLEX	0.7217823510321681	0.3608731445038427	185	1
519	GOBP_HEART_MORPHOGENESIS	0.7239992496789515	0.3571553404304609	250	1
302	GOBP_IMMUNE_EFFECTOR_PROCESS	0.7247277227496303	0.2547753832150028	607	2
8197	GOCC_ENVELOPE	0.7297058511423028	-0.20513795937247967	1134	3
5207	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	0.729965181652319	0.349285385838852	208	1
5639	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	0.7316149841098016	0.17854691018614724	970	4
1409	GOBP_RESPONSE_TO_WOUNDING	0.732931606424108	0.24613956661327768	548	2
4885	GOBP_MAINTENANCE_OF_LOCATION_IN_CELL	0.7396382874716094	0.3361256469385672	222	1
1548	GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	0.7397808449424794	0.2396762777687713	476	2
2248	GOBP_SIGNAL_RELEASE	0.7401734313259984	0.2394425932503823	461	2
5723	GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	0.7405233767533704	0.3349525555693572	221	1
4276	GOBP_PROTEIN_AUTOPHOSPHORYLATION	0.7427782474689821	0.33192820422832575	222	1
5854	GOBP_ANATOMICAL_STRUCTURE_MATURATION	0.7433399699469281	0.33110019443431177	232	1
3733	GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	0.7443206274928362	0.3301170271261572	206	1
1415	GOBP_RESPONSE_TO_ABIOTIC_STIMULUS	0.7469043218924549	0.16753520392787133	1073	4
1529	GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.7475426176845452	0.19117130846457536	816	3
196	GOBP_TISSUE_HOMEOSTASIS	0.7492859709403414	0.32315131717728185	250	1
3502	GOBP_REGULATION_OF_PHOSPHORYLATION	0.7524115240465847	-0.18725054464350016	1145	3
4583	GOBP_REGULATION_OF_CATALYTIC_ACTIVITY	0.7524200636128706	0.13615806114944787	1721	6
4504	GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	0.7558845796695436	0.3143463962576634	239	1
5180	GOBP_EPITHELIUM_DEVELOPMENT	0.756679231664226	0.16087937185551762	1178	4
366	GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	0.7599291500625618	0.3095753793778107	294	1
5339	GOBP_MEMBRANE_ORGANIZATION	0.7608861410259866	0.18098569437910136	747	3
6179	GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	0.763264387987723	0.3046289245812958	227	1
3760	GOBP_AMIDE_BIOSYNTHETIC_PROCESS	0.7635458693787689	-0.21676330436466104	782	2
4843	GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION	0.7637107759528559	0.21696137849151356	480	2
3094	GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.7647508584583497	0.302563901748258	243	1
6305	GOBP_RESPONSE_TO_ALCOHOL	0.7652141911705111	0.3019458602196994	246	1
3786	GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	0.7681170862048297	0.12756214096580748	1591	6
2467	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	0.769407050705986	0.29650322578335286	227	1
525	GOBP_HEART_PROCESS	0.7695614712112888	0.2962000185241734	241	1
2236	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	0.7696867496011829	-0.2957708425080332	411	1
1202	GOBP_LOCOMOTORY_BEHAVIOR	0.770642694221109	0.2954119292527188	197	1
1955	GOBP_HISTONE_MODIFICATION	0.7716519475622804	0.20997812687450135	437	2
4703	GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	0.7759093980065045	-0.28750536376300695	427	1
1561	GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	0.7760105456090429	0.2053623236474905	483	2
4797	GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	0.7764705443302432	0.16866134989123288	801	3
1072	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	0.7793089774173481	0.2835508984124582	219	1
1657	GOBP_LIPID_LOCALIZATION	0.7813215525748501	-0.2804028493131954	452	1
7087	GOBP_REGULATION_OF_BLOOD_CIRCULATION	0.7830712734429839	0.27837143047020785	243	1
812	GOBP_PEPTIDE_METABOLIC_PROCESS	0.7831944640464606	-0.19826617015524878	773	2
6513	GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	0.7864850238351891	0.2739052776746419	239	1
3657	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	0.7880773096656669	-0.27167521508416265	381	1
1449	GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	0.7886245622235075	0.19345114987891654	496	2
5537	GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	0.7889372189916427	0.1931402844724376	499	2
7913	GOCC_TRANS_GOLGI_NETWORK	0.7919518829209553	0.26682158256614014	229	1
1429	GOBP_RESPONSE_TO_HORMONE	0.7931107017208704	0.15575811551498897	845	3
5292	GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	0.7993259320093549	0.25708488643351546	238	1
1936	GOBP_PHOSPHORYLATION	0.7995348771022522	-0.11900504900747075	1715	5
4103	GOBP_POSITIVE_REGULATION_OF_GROWTH	0.801841769293643	0.2538228281906925	235	1
3812	GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	0.8031147383006847	0.11680534976700971	1425	5
3902	GOBP_REGULATED_EXOCYTOSIS	0.8046149924099377	0.2503708343579135	221	1
2253	GOBP_ACTIN_FILAMENT_BASED_PROCESS	0.8065631610760191	-0.1764406189048401	758	2
4795	GOBP_MEIOTIC_CELL_CYCLE	0.8101044312808214	0.24292120683820928	257	1
7052	GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	0.8120107648144179	0.2405436574302592	237	1
1025	GOBP_CYTOSKELETON_ORGANIZATION	0.8176084475680861	-0.11968074732505656	1391	4
813	GOBP_AMINO_ACID_METABOLIC_PROCESS	0.818925952829408	0.23143200605089148	257	1
1812	GOBP_ORGANIC_ANION_TRANSPORT	0.818974261500667	-0.23117266314146734	419	1
1994	GOBP_PEPTIDYL_LYSINE_MODIFICATION	0.8192690396254486	-0.23109339905319845	346	1
2486	GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	0.8207120354123782	0.10620459182792932	1415	5
2819	GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	0.8265374762127649	0.22174596578979172	230	1
3757	GOBP_SKIN_DEVELOPMENT	0.8270347256133981	0.22105343730254765	300	1
8423	GOCC_APICAL_PART_OF_CELL	0.8275502685952307	-0.2200682663357537	428	1
4704	GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	0.8322648847158501	0.21410600266670124	262	1
3879	GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	0.8329496257810594	0.2132846444240962	247	1
6106	GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	0.837649433873685	0.2071273610449235	266	1
1117	GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	0.8377363026560161	0.20702413282680562	280	1
5248	GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	0.8377956957043174	0.14776608206732053	506	2
1134	GOBP_GERM_CELL_DEVELOPMENT	0.8385530453752381	0.20596387885771716	279	1
