	ontology	P	Beta	genes_in_set	overlapping_genes
7109	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	0.0631243291455307	1.9688432880992102	12	1
3133	GOBP_PROTEIN_O_LINKED_MANNOSYLATION	0.06312432914553075	1.9688432880992097	12	1
5069	GOBP_PREPULSE_INHIBITION	0.06312432914553079	1.9688432880992095	12	1
4281	GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	0.06356815051167475	1.10266160540276	105	3
5542	GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS	0.06360421612691779	1.346099393929726	79	2
4482	GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	0.06394566308327114	1.0983836392441237	127	3
4550	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0.06399044937109435	0.9515772616204443	199	4
3931	GOBP_APICAL_PROTEIN_LOCALIZATION	0.0640586724384657	1.9475784200365407	15	1
3107	GOBP_NEGATIVE_REGULATION_OF_HISTONE_ACETYLATION	0.06405867243846573	1.9475784200365405	15	1
3499	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	0.06405867243846579	1.9475784200365405	15	1
955	GOBP_AMINO_ACID_TRANSPORT	0.0647659685291806	0.9526074612504102	143	4
1567	GOBP_POSITIVE_REGULATION_OF_CELL_COMMUNICATION	0.06485993229551398	0.41680509998495335	1654	23
4395	GOBP_PARAXIAL_MESODERM_DEVELOPMENT	0.06507336405115687	1.927923187496235	18	1
3303	GOBP_OSTEOCLAST_DEVELOPMENT	0.06507336405115687	1.927923187496235	18	1
1934	GOBP_GAP_JUNCTION_ASSEMBLY	0.06507336405115693	1.9279231874962348	18	1
3778	GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	0.06573637363913712	1.3442006071905646	53	2
6812	GOBP_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	0.06615094997223167	1.9096892707469673	21	1
3724	GOBP_SKELETAL_MUSCLE_ADAPTATION	0.06615094997223173	1.9096892707469668	21	1
2740	GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	0.06615094997223173	1.9096892707469673	21	1
3645	GOBP_PEPTIDE_CATABOLIC_PROCESS	0.06615094997223173	1.909689270746967	21	1
6269	GOBP_AMPA_GLUTAMATE_RECEPTOR_CLUSTERING	0.06654820962921648	1.952657999782559	10	1
6435	GOBP_EXCITATORY_CHEMICAL_SYNAPTIC_TRANSMISSION	0.0665482096292166	1.9526579997825588	10	1
4559	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	0.06736096845672236	1.33224987370156	62	2
6159	GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	0.06746487598430233	1.931135596003829	13	1
1605	GOBP_REGULATION_OF_CGMP_MEDIATED_SIGNALING	0.06746487598430233	1.9311355960038288	13	1
7759	GOCC_EXOCYST	0.06746487598430237	1.9311355960038286	13	1
4192	GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	0.06770012893694755	0.9408830713984221	157	4
6371	GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.06841937550431183	1.3329373038978871	49	2
4626	GOBP_WHITE_FAT_CELL_DIFFERENTIATION	0.06847153324674828	1.911246191514621	16	1
7649	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.06847153324674843	1.9112461915146208	16	1
5882	GOBP_RESPONSE_TO_CATECHOLAMINE	0.06855223338224362	1.0831233770362316	101	3
1466	GOBP_RESPONSE_TO_METAL_ION	0.06862747395869927	0.7121029853995132	359	7
4165	GOBP_POLYOL_BIOSYNTHETIC_PROCESS	0.06871722449427274	1.3264303398801365	60	2
5207	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	0.06874295792083045	0.8399621682482609	208	5
3427	GOBP_REGULATION_OF_LOCOMOTION	0.06924218974259026	0.5113292182383001	965	14
5750	GOBP_CELLULAR_RESPONSE_TO_DSRNA	0.06954845007644654	1.8927952300903157	19	1
249	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.07068081176098423	1.8756236397889778	22	1
150	GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	0.07083847488733042	0.9278185814595593	201	4
1465	GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE	0.07089200460576764	0.6255048242931465	533	9
1850	GOBP_MONOAMINE_TRANSPORT	0.07092348434971282	1.0774149190024078	84	3
1412	GOBP_RESPONSE_TO_BACTERIUM	0.07147547633802616	0.6635058749354031	642	8
8080	GOCC_CLATHRIN_COATED_VESICLE	0.0715938144266948	0.8314025447076336	209	5
1749	GOBP_RESPONSE_TO_AMINE	0.07171869987265356	1.3176730726632884	48	2
535	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN	0.07185728706794428	1.8595996445617717	25	1
5989	GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT	0.07193739559080416	1.894993293589637	14	1
6073	GOBP_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_COMMUNICATION	0.07193739559080416	1.894993293589637	14	1
3586	GOBP_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	0.07193739559080416	1.894993293589637	14	1
4640	GOBP_NEUROMUSCULAR_PROCESS	0.07194282865572953	0.9275849059602449	148	4
4811	GOBP_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	0.07203101175132594	1.3111398041824671	59	2
1175	GOBP_SEX_DIFFERENTIATION	0.07249003054328806	0.8264560691690326	267	5
1418	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	0.0728565073595213	0.9210223341801941	214	4
513	GOBP_RESPONSE_TO_ISCHEMIA	0.07285855091192003	1.3094424460402598	54	2
5015	GOBP_RELAXATION_OF_CARDIAC_MUSCLE	0.07301044567512477	1.8763327904849283	17	1
6343	GOBP_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	0.07301044567512485	1.8763327904849278	17	1
7928	GOCC_POLYSOME	0.07316342958998358	1.303703621940763	65	2
4652	GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	0.07328876969699731	1.0607393050884242	140	3
8423	GOCC_APICAL_PART_OF_CELL	0.07401119272646868	0.6977572481455993	428	7
6552	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	0.07414512185400733	1.8589648340538483	20	1
160	GOBP_NEUTROPHIL_HOMEOSTASIS	0.0741451218540075	1.8589648340538476	20	1
3663	GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	0.07444466357075129	0.8226126603086119	218	5
102	GOBP_NEUROTRANSMITTER_UPTAKE	0.07451222686156338	1.3069051871915318	44	2
7185	GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	0.07507795772090335	1.0537359156556947	155	3
35	GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	0.07515153146799751	1.2943781491287742	66	2
8547	GOCC_GLYCOPROTEIN_COMPLEX	0.07532875224705038	1.8427539954235976	23	1
714	GOBP_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS	0.07532875224705045	1.8427539954235976	23	1
1738	GOBP_GAMMA_AMINOBUTYRIC_ACID_SECRETION	0.07546957162901666	1.879143505397885	12	1
8667	GOCC_EXTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	0.0754695716290167	1.8791435053978853	12	1
8148	GOCC_CELL_LEADING_EDGE	0.07591799295505873	0.6514297854819241	407	8
1966	GOBP_PROTEIN_NITROSYLATION	0.07653549520232429	1.8602801812330425	15	1
3711	GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS	0.07653549520232439	1.8602801812330418	15	1
1733	GOBP_DOPAMINE_SECRETION	0.0767600196734785	1.3009011922444218	37	2
4551	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0.07701935479171358	1.0476161577119267	132	3
4283	GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	0.07743993471170837	1.2867534309761783	59	2
543	GOBP_HEART_FIELD_SPECIFICATION	0.0776697185900059	1.842723268914294	18	1
6868	GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.0776697185900059	1.8427232689142934	18	1
2895	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	0.0778279193492049	-0.8954874302474983	857	4
4701	GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.07829374296390185	1.2850935201177478	54	2
4493	GOBP_GLAND_DEVELOPMENT	0.07902031403837415	0.6859066440132907	439	7
4791	GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	0.07948462153059464	1.2775175073201297	60	2
1688	GOBP_POSITIVE_REGULATION_OF_CELL_DEATH	0.07964059085864546	0.6067600164145956	559	9
3735	GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	0.07974710953991333	1.279704854523239	52	2
3063	GOBP_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	0.07979741795172754	1.272620646271361	71	2
6007	GOBP_LIVER_MORPHOGENESIS	0.08008977086656638	1.8109950422479622	24	1
2003	GOBP_PROTEIN_N_LINKED_GLYCOSYLATION_VIA_ASPARAGINE	0.0800897708665664	1.810995042247962	24	1
6853	GOBP_RESPONSE_TO_L_GLUTAMATE	0.08012217410720439	1.844617135372354	13	1
4462	GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.08044587023880014	1.0350792162838087	140	3
7783	GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION	0.08091042270855633	0.8988104480642839	157	4
7953	GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX	0.08125313680939782	1.826877953105171	16	1
1181	GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	0.0812751622569733	1.2669439475074886	69	2
494	GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	0.08135613284219965	1.796609676411054	27	1
4941	GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.08155569443332777	1.2683727782139365	61	2
1446	GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	0.08190702250847817	0.40059968981576893	1541	22
1376	GOBP_AMINE_METABOLIC_PROCESS	0.08196748999881685	1.032234918059999	114	3
7026	GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	0.08244388271244937	1.8103167098339084	19	1
6652	GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	0.08244388271244937	1.8103167098339081	19	1
5682	GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION	0.08244388271244958	1.810316709833908	19	1
8149	GOCC_CELL_PROJECTION_MEMBRANE	0.08260250320025221	0.6795405000935868	339	7
3070	GOBP_NCRNA_METABOLIC_PROCESS	0.0828517714895215	-1.7417811597238595	539	1
4526	GOBP_STEM_CELL_DIFFERENTIATION	0.08311795187399681	0.7979157352700451	242	5
3969	GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	0.08368231741814833	1.7948143298684218	22	1
5191	GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	0.0836823174181484	1.7948143298684216	22	1
5041	GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	0.0836823174181484	1.7948143298684216	22	1
5738	GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D	0.0836823174181484	1.7948143298684216	22	1
4543	GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	0.08368231741814851	1.7948143298684214	22	1
3570	GOBP_MUSCLE_CELL_DIFFERENTIATION	0.08368344815628849	0.7277955188473268	365	6
6480	GOBP_REGULATION_OF_POSTSYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0.08376907542963208	1.829324755182438	11	1
2472	GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION	0.08376907542963233	1.8293247551824372	11	1
5991	GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	0.08453884756841555	1.2575468318756005	57	2
2356	GOBP_NUCLEAR_BODY_ORGANIZATION	0.08489393045736848	1.8114093393184965	14	1
6503	GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.08489393045736857	1.811409339318496	14	1
1506	GOBP_POSITIVE_REGULATION_OF_HEART_RATE	0.08495898517840994	1.7802705818823765	25	1
2204	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	0.08528298204470142	1.0264038380800828	84	3
1641	GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	0.0860845842284454	1.7946831077756635	17	1
4286	GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	0.0860845842284454	1.7946831077756635	17	1
6266	GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS	0.08608458422844543	1.7946831077756633	17	1
6826	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	0.0860845842284455	1.7946831077756629	17	1
2080	GOBP_POLYOL_METABOLIC_PROCESS	0.08628723476897615	1.0185698235697804	109	3
6618	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	0.08639536645918673	1.2468994269390856	66	2
2319	GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	0.08667849430130989	0.8829750914368848	149	4
2149	GOBP_CEREBELLAR_CORTEX_DEVELOPMENT	0.08845854993554308	1.245679982792496	48	2
2915	GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	0.08859067297840434	1.796299195120624	12	1
5330	GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	0.08859067297840441	1.796299195120624	12	1
4812	GOBP_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	0.08861276602469308	1.764329360661512	23	1
600	GOBP_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS	0.08861276602469328	1.764329360661512	23	1
1766	GOBP_PHASIC_SMOOTH_MUSCLE_CONTRACTION	0.08861276602469328	1.7643293606615118	23	1
5763	GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	0.08946607871842457	1.2361016376131235	62	2
7573	GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	0.08960176744040163	1.0053368998528143	133	3
5771	GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL	0.08977876904234032	1.7794139560569278	15	1
8543	GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REPRESSOR_COMPLEX	0.08977876904234042	1.7794139560569273	15	1
4022	GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	0.0899316335132418	1.750512237138203	26	1
5525	GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	0.08993163351324185	1.7505122371382027	26	1
8194	GOCC_FILAMENTOUS_ACTIN	0.08993163351324185	1.7505122371382027	26	1
3086	GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	0.09016647088741814	0.8720488422105812	163	4
2480	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	0.09033222213052819	0.8690609323413047	231	4
7306	GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	0.09039479791075805	1.0040631892602003	120	3
2997	GOBP_RESPONSE_TO_MONOSACCHARIDE	0.0905704261821889	0.8694582454894593	185	4
2285	GOBP_B_CELL_DIFFERENTIATION	0.09060346621143885	1.001270327462924	150	3
7684	GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	0.09102436495246437	1.7636045090002157	18	1
7657	GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	0.09102436495246495	1.763604509000212	18	1
4307	GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION	0.09165876535223377	1.2273301847019167	63	2
5698	GOBP_NEURON_DEATH	0.0918885936806268	0.6594336275446488	353	7
5819	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	0.0920656816522038	0.7749682169563298	263	5
3357	GOBP_SYNAPTIC_VESICLE_RECYCLING	0.09210334564202596	1.0059472935037257	78	3
4794	GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0.09231600144142019	1.7487658886859556	21	1
3101	GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	0.0923160014414202	1.7487658886859554	21	1
127	GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	0.09241809068082964	0.6570379040597379	416	7
625	GOBP_EPITHELIAL_CELL_MORPHOGENESIS	0.09264561384813273	1.725222831744666	32	1
1529	GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.09323204183904941	0.5072215858697402	816	12
4378	GOBP_CLATHRIN_COAT_ASSEMBLY	0.0935250081371086	1.7644916793667116	13	1
6490	GOBP_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	0.09352500813710878	1.7644916793667098	13	1
4654	GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	0.09364464234029243	1.734809179603548	24	1
3718	GOBP_PIGMENTATION	0.09407419071861071	0.9941166775564562	109	3
4263	GOBP_RESPONSE_TO_ORGANOPHOSPHORUS	0.09415708839464113	0.9916699762521047	128	3
7431	GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR	0.09441419248350885	1.2227443824760118	48	2
3097	GOBP_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	0.09452496242994274	1.2153159588595996	67	2
3505	GOBP_TAXIS	0.09473644616327054	0.5782017410439585	587	9
795	GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION	0.09477095863003401	1.7485377955456665	16	1
3242	GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS	0.09500307707171377	1.7216583953213371	27	1
2479	GOBP_REGULATION_OF_DEFENSE_RESPONSE	0.09510893789186164	0.578400816298581	689	9
4463	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.0955009339307518	1.2083862514352393	81	2
3165	GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE	0.09561385593123971	0.9959145179301847	75	3
4605	GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	0.09606724204996825	1.7335614373816328	19	1
1304	GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	0.09606724204996839	1.7335614373816324	19	1
1201	GOBP_GROOMING_BEHAVIOR	0.09606724204996848	1.7335614373816324	19	1
2583	GOBP_TELOMERE_ORGANIZATION	0.09674801361338935	0.8558890449698359	150	4
8229	GOCC_DENDRITE_MEMBRANE	0.09691213405144966	1.2168009320509086	41	2
7663	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE	0.09740397104861317	1.7194717772753532	22	1
4456	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	0.09765182241261747	0.9838604475443438	106	3
1161	GOBP_SENSORY_ORGAN_DEVELOPMENT	0.09780138271457388	0.5730646581040281	557	9
4350	GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE	0.09856603247361855	1.7338069026380254	14	1
5562	GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	0.09877327056693991	1.7061913011914307	25	1
6974	GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	0.09877327056694002	1.7061913011914305	25	1
241	GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	0.09877327056694006	1.7061913011914305	25	1
2963	GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	0.09877327056694006	1.7061913011914307	25	1
1333	GOBP_NUCLEOSIDE_CATABOLIC_PROCESS	0.09877327056694013	1.70619130119143	25	1
8137	GOCC_PLATELET_ALPHA_GRANULE	0.09904965210727677	1.194423182264905	88	2
2862	GOBP_V_D_J_RECOMBINATION	0.0998650631345296	1.718698547390013	17	1
1597	GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING	0.09986506313452964	1.7186985473900127	17	1
3784	GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	0.09986506313452964	1.7186985473900125	17	1
755	GOBP_REGULATION_OF_GENE_EXPRESSION_BY_GENOMIC_IMPRINTING	0.09986506313452964	1.7186985473900127	17	1
7964	GOCC_CILIUM	0.10075696438437434	0.540434531165978	627	10
3270	GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS	0.10120819298460014	1.704482017676635	20	1
1308	GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	0.10120819298460014	1.7044820176766347	20	1
3291	GOBP_CHONDROCYTE_PROLIFERATION	0.10120819298460028	1.7044820176766347	20	1
2553	GOBP_RESPONSE_TO_MAGNESIUM_ION	0.10120819298460028	1.7044820176766347	20	1
4332	GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	0.10123444965044423	1.1966110407061794	51	2
5340	GOBP_MEMBRANE_FUSION	0.10198971969607586	0.8411426493792955	168	4
3664	GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	0.102051461653858	0.9696763438215156	117	3
8666	GOCC_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT	0.1024081905225654	1.719396002137577	12	1
811	GOBP_PROTEIN_DEGLYCOSYLATION	0.10258684223030912	1.691078254815462	23	1
6915	GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	0.10294517737658479	0.37513280950257505	1633	22
546	GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	0.1036725764013329	1.1815468658160662	71	2
220	GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION	0.10370806462526759	1.7041609160206188	15	1
7304	GOBP_INTERNEURON_MIGRATION	0.10370806462526766	1.7041609160206195	15	1
7548	GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	0.10381206924998856	1.1905955690366306	44	2
2704	GOBP_INTERFERON_ALPHA_PRODUCTION	0.10399411529863377	1.6784193282342827	26	1
163	GOBP_B_CELL_APOPTOTIC_PROCESS	0.10399411529863399	1.678419328234282	26	1
6767	GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	0.10399411529863399	1.6784193282342823	26	1
319	GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	0.10401971839716749	1.1779955335895216	82	2
7379	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	0.10505590761814207	1.6898231018913081	18	1
7296	GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	0.10533736718672895	1.1763687028718623	69	2
4089	GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION	0.10542441743533136	1.6664464433406025	29	1
6168	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT	0.10644239325614283	1.676301937120453	21	1
1427	GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	0.10644239325614305	1.6763019371204533	21	1
264	GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	0.10644239325614305	1.676301937120453	21	1
4673	GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	0.10644239325614305	1.6763019371204528	21	1
5336	GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	0.10767146223322284	0.9516872922653503	145	3
3523	GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.10786003837323276	1.6635282330905625	24	1
3836	GOBP_FIBROBLAST_APOPTOTIC_PROCESS	0.10786003837323317	1.663528233090561	24	1
2114	GOBP_CELL_MIGRATION_IN_HINDBRAIN	0.10894574040801769	1.6754793374158112	16	1
7763	GOCC_PROTEIN_PHOSPHATASE_TYPE_2A_COMPLEX	0.10894574040801769	1.675479337415811	16	1
5448	GOBP_CHAPERONE_MEDIATED_AUTOPHAGY	0.10894574040801779	1.6754793374158108	16	1
5038	GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	0.10968597859773967	1.1644447725088303	60	2
653	GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	0.11009052890573597	1.1599804880830653	71	2
6253	GOBP_MOTOR_NEURON_APOPTOTIC_PROCESS	0.11033855221499123	1.6618461886057743	19	1
2529	GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	0.11049210267075936	0.7346148252336884	247	5
7312	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	0.11076566158187529	1.639991674192182	30	1
3580	GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS	0.11076566158187529	1.6399916741921823	30	1
7023	GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	0.11109533739817261	1.15801006132903	66	2
7088	GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	0.11176520343558935	1.6489633917446325	22	1
1649	GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION	0.11176520343558939	1.648963391744633	22	1
4005	GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	0.11176520343558957	1.648963391744632	22	1
1570	GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS	0.11179921723727633	1.1549125484731217	69	2
2815	GOBP_COLLAGEN_METABOLIC_PROCESS	0.11182413378477575	1.1510716523928044	88	2
99	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	0.112488109824641	0.5808574872866364	512	8
4404	GOBP_ENDOSOMAL_LUMEN_ACIDIFICATION	0.11287634257705953	1.6614360424140628	14	1
3217	GOBP_LOCOMOTORY_EXPLORATION_BEHAVIOR	0.11287634257706013	1.6614360424140608	14	1
7267	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.11321913751766899	1.636770092550019	25	1
4222	GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION	0.11380820294887903	1.1513458477397567	59	2
6680	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.11380820294887954	1.1513458477397553	59	2
2152	GOBP_DEVELOPMENTAL_MATURATION	0.11383033914753457	0.6662025125568185	302	6
5418	GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	0.11387413604219843	0.7266265269796924	291	5
25	GOBP_MAPK_CASCADE	0.11411360088478237	0.4971612609651592	744	11
7702	GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING	0.11427397480663144	1.6476959074655748	17	1
