	ontology	P	Beta	genes_in_set	overlapping_genes
1719	GOBP_GLIAL_CELL_PROLIFERATION	0.2264799024656502	1.2341724142183867	49	1
2521	GOBP_PROTEIN_DESTABILIZATION	0.2274892143249555	1.2323176147290058	46	1
7542	GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	0.2274892143249556	1.2323176147290056	46	1
5218	GOBP_MUSCLE_TISSUE_DEVELOPMENT	0.22782390290906807	0.6186291930464413	395	4
2494	GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	0.22797808340676706	0.7143946723355635	173	3
2744	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	0.22812802155466094	1.2261483467037426	69	1
2853	GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	0.22821674711511153	0.8690564397711392	137	2
6755	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	0.22825141276286431	0.3451770279400722	1571	14
4276	GOBP_PROTEIN_AUTOPHOSPHORYLATION	0.2284897100759924	0.7114622495286738	222	3
1366	GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	0.22849465709732375	1.230556013415104	43	1
3528	GOBP_HORMONE_BIOSYNTHETIC_PROCESS	0.22916888037675587	1.223722730789741	66	1
944	GOBP_IRON_ION_TRANSPORT	0.22937228756060968	1.225479387857091	53	1
2742	GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	0.22993492884003408	1.2208639332690652	76	1
4169	GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	0.23139987835699005	1.221658007450293	47	1
4053	GOBP_POSITIVE_REGULATION_OF_OSSIFICATION	0.23139987835699038	1.2216580074502923	47	1
7332	GOBP_RESPONSE_TO_ACETYLCHOLINE	0.23148927351723902	1.2258245319621692	34	1
6046	GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	0.23226388592527403	1.2170090423207114	57	1
8130	GOCC_DENSE_CORE_GRANULE	0.2334114640544186	1.2182005939656297	41	1
1387	GOBP_RESPONSE_TO_COLD	0.23430492894583776	1.2129916513073389	51	1
7551	GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	0.23445511103678807	1.2219146421750697	25	1
5284	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	0.23515398947245725	1.2087508812000398	61	1
5620	GOBP_RESPONSE_TO_FATTY_ACID	0.23515398947245725	1.208750881200039	61	1
7019	GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	0.2354081756124008	1.2151023536763517	35	1
1179	GOBP_AGING	0.23635814736069982	0.8532142937040443	164	2
4327	GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0.2372089899919233	1.2045457188067101	55	1
3957	GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	0.23733496617213645	1.2076356178524208	42	1
3821	GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	0.23763669295205725	-0.6029832952985308	967	4
1554	GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	0.2397768957578832	0.4104912730111858	1076	9
3782	GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	0.24011134381178478	1.1963098131732974	59	1
7941	GOCC_KINESIN_COMPLEX	0.2402583522742885	1.1988984638675158	46	1
2150	GOBP_CEREBELLAR_CORTEX_MORPHOGENESIS	0.24033029104712555	1.2030684826789206	33	1
4441	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	0.24041163630892115	0.3472201080673815	1525	13
7151	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION	0.24253949750762882	-1.1757875383476002	441	1
751	GOBP_CHROMATIN_ORGANIZATION	0.24261671681606656	-0.8362681694138242	543	2
6234	GOBP_WALKING_BEHAVIOR	0.24426708139055986	1.192572178592682	34	1
4584	GOBP_REGULATION_OF_VIRAL_PROCESS	0.24438931995935242	0.8388394316357127	155	2
2375	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	0.24520525012987704	1.1868582522311333	44	1
8032	GOCC_NUCLEAR_BODY	0.2454063278231554	-0.6816871585941195	774	3
2783	GOBP_GLOMERULUS_DEVELOPMENT	0.24590848863893022	1.1804301661043197	67	1
7256	GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA	0.24621119099500044	1.1852209658766462	41	1
1103	GOBP_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	0.24721314128041638	1.1836666538133545	38	1
2438	GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	0.24821124850862386	1.1821948861057245	35	1
1273	GOBP_AEROBIC_RESPIRATION	0.24837037699600206	0.8317201684478298	157	2
4302	GOBP_REGULATION_OF_HORMONE_SECRETION	0.248576972342346	0.6811344744736385	243	3
4978	GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	0.24941126897349708	0.6797793208978076	309	3
7229	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	0.24951334273977643	0.8310801563358646	125	2
5104	GOBP_REGULATION_OF_CELL_DEVELOPMENT	0.24986299355738295	0.42461905678937906	785	8
4028	GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	0.25015889849657036	1.1749905814156862	42	1
1578	GOBP_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	0.251070970017819	1.1700947095668477	52	1
6014	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	0.25118269157194895	-1.1545870771720173	423	1
8067	GOCC_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX	0.25216231529601685	1.171933702727782	36	1
3108	GOBP_AXONEME_ASSEMBLY	0.25297051584555985	1.1640049223966775	59	1
4779	GOBP_PROTEIN_HOMOTETRAMERIZATION	0.2529705158455602	1.1640049223966773	59	1
3713	GOBP_REGULATION_OF_CELLULAR_RESPIRATION	0.25310344011729236	1.1665326838791943	46	1
4187	GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	0.2531034401172926	1.1665326838791938	46	1
6458	GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	0.2531582093950593	1.170525744706406	33	1
5329	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	0.2531582093950596	1.170525744706406	33	1
1577	GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	0.25401285121231343	0.8225469952775443	137	2
1487	GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	0.2560459672867904	1.1582825229797251	50	1
6424	GOBP_POSTSYNAPTIC_SIGNAL_TRANSDUCTION	0.2561198176800582	1.1617858365202272	37	1
2467	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	0.25818075750158276	0.6678538698332788	227	3
7785	GOCC_CHROMATIN	0.2592220577095662	-0.5173189361096729	1206	5
3472	GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	0.26102594450272465	1.1466383097032167	48	1
2477	GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.26194149674294787	0.6644351237300702	181	3
7455	GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.2620391470964928	1.1449566483055804	45	1
2465	GOBP_REPLICATION_FORK_PROCESSING	0.2630479048954063	1.1433505057246747	42	1
1460	GOBP_OOCYTE_DIFFERENTIATION	0.26397568274142025	1.1386117874490718	52	1
1117	GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	0.26404241418439445	0.6588827650167978	280	3
4707	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	0.2653206455837278	0.3549488026255162	1233	11
146	GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	0.26601015957947716	1.135156125613494	46	1
4382	GOBP_ORGANELLE_FISSION	0.26633120931998444	-1.1181724629758663	461	1
4488	GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	0.2670205364117231	1.133539280828993	43	1
6463	GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	0.26704098961105316	1.1376725752179901	30	1
5223	GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH	0.2671384262896489	-0.6506228087191515	955	3
191	GOBP_ENDOTHELIAL_CELL_DEVELOPMENT	0.26778316947292624	1.1271754904521094	66	1
25	GOBP_MAPK_CASCADE	0.267875069427321	0.4347829122682376	744	7
4055	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	0.2682372542855661	0.5681174275129116	461	4
1493	GOBP_MEMBRANE_INVAGINATION	0.2688261784257817	1.125106823135587	63	1
5006	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	0.26932561498206287	0.46630936633182535	602	6
4067	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	0.26965132716003537	1.122046620512252	73	1
6360	GOBP_CELLULAR_RESPONSE_TO_VIRUS	0.2696513271600356	1.1220466205122515	73	1
6455	GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	0.27002558823716327	1.1291270764996661	34	1
4549	GOBP_EPITHELIAL_CELL_PROLIFERATION	0.2706979404442016	0.5648310629505704	427	4
7045	GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	0.2709979004613624	1.1238303353670294	44	1
7907	GOCC_GOLGI_APPARATUS	0.27112003639810567	0.3154758826594953	1546	14
1044	GOBP_CELL_CELL_JUNCTION_ASSEMBLY	0.2712160031715456	0.7927565827990682	152	2
731	GOBP_DNA_REPAIR	0.27203740166247503	-0.7860286402793153	534	2
6349	GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	0.27206225313034615	0.7909438217144059	172	2
6762	GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	0.2725234432998477	0.5051988740261123	523	5
7522	GOBP_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	0.2729478829555766	1.117563676610131	51	1
2643	GOBP_REGULATION_OF_STEROL_TRANSPORT	0.2738414914782197	1.1136274404460897	61	1
1152	GOBP_PATTERN_SPECIFICATION_PROCESS	0.27423775721244803	-1.0999278248214632	447	1
5847	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	0.27468243611217136	1.110435639772735	71	1
984	GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.27468243611217147	1.1104356397727349	71	1
3822	GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	0.2748498848536012	0.7870457720460354	144	2
5175	GOBP_REGULATION_OF_HEART_GROWTH	0.2748761473647062	1.1117036093164343	58	1
1757	GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY	0.27590577143144634	1.1098506163238118	55	1
88	GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	0.2759884838200909	1.1126555912347167	42	1
7919	GOCC_SPINDLE	0.27709054803661803	-1.0937885669854754	391	1
8502	GOCC_PRECATALYTIC_SPLICEOSOME	0.2779502267012338	1.1063545277182993	49	1
1087	GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	0.27989037751444923	1.1004537947227437	56	1
8390	GOCC_ORGANELLE_MEMBRANE_CONTACT_SITE	0.2799755353232063	1.1031345101083292	43	1
8628	GOCC_GOLGI_APPARATUS_SUBCOMPARTMENT	0.2816508419901943	0.5524592398896571	345	4
1197	GOBP_LONG_TERM_MEMORY	0.28198249386737806	1.1001867864905928	37	1
305	GOBP_MYELOID_CELL_HOMEOSTASIS	0.28245929612421483	0.7740451386428632	164	2
6916	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	0.28284456255427237	0.494639949318667	478	5
6327	GOBP_DENDRITE_EXTENSION	0.2829793742983835	1.0988140905498682	34	1
2541	GOBP_RESPONSE_TO_CORTICOSTEROID	0.2830030622055656	0.7732323519687553	161	2
5292	GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	0.2835665810173821	0.6331027649872999	238	3
3922	GOBP_CELLULAR_EXTRAVASATION	0.2837000988842209	1.0897796472523475	70	1
6860	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	0.28429211465549886	0.6326821313853525	219	3
8092	GOCC_SITE_OF_POLARIZED_GROWTH	0.2842931250410885	0.635166665063066	164	3
5180	GOBP_EPITHELIUM_DEVELOPMENT	0.28697762902182156	-0.5432337331052668	1178	4
6586	GOBP_NEUROINFLAMMATORY_RESPONSE	0.28873924414649965	1.0785910731545147	68	1
4954	GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT	0.28896811351257545	1.0828511650880621	42	1
7913	GOCC_TRANS_GOLGI_NETWORK	0.28948016397943543	0.6256135008324184	229	3
4163	GOBP_ALCOHOL_CATABOLIC_PROCESS	0.28992275180702054	1.0784083425030555	52	1
3743	GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY	0.2899227518070209	1.0784083425030546	52	1
4174	GOBP_REGULATION_OF_GLUCOSE_IMPORT	0.2899227518070209	1.078408342503055	52	1
3932	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	0.2903615762504427	0.2948855088128326	1571	15
4736	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	0.2908268605736285	1.0746695183298605	62	1
5376	GOBP_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	0.29094199256256636	1.0767428955929916	49	1
7255	GOBP_RESPONSE_TO_AMYLOID_BETA	0.2909419925625666	1.0767428955929914	49	1
5787	GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	0.2915344522642611	0.7593305959892355	188	2
3497	GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	0.29289349490483374	1.0710083406297395	56	1
6137	GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY	0.29289349490483385	1.0710083406297397	56	1
940	GOBP_MONOATOMIC_ANION_TRANSPORT	0.29298162200431876	0.7579389333289223	143	2
5717	GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	0.2931247290055998	0.7572402008246669	215	2
190	GOBP_RECEPTOR_RECYCLING	0.29397065215776064	1.07212954616308	40	1
8000	GOCC_INTERCALATED_DISC	0.2949396646522521	1.067602505817162	50	1
6078	GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	0.2949396646522532	1.0676025058171603	50	1
5219	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	0.2954490469735417	0.7533320752338935	167	2
879	GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	0.2958577352285964	0.5364473088151818	344	4
5070	GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	0.29585859413069704	1.0637660570421006	60	1
6800	GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	0.29595526273628625	1.0659939825588496	47	1
1401	GOBP_FERTILIZATION	0.2968262282436569	0.7509987753793942	184	2
2787	GOBP_RESPONSE_TO_INSULIN	0.29836719339201034	0.6135259601815042	261	3
715	GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS	0.2989394662606626	1.0585500085241182	51	1
3502	GOBP_REGULATION_OF_PHOSPHORYLATION	0.29911041264470506	0.3453726890634757	1145	10
959	GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS	0.29985637050015324	1.054810010754385	61	1
3661	GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	0.3009681618374038	1.055380725550956	45	1
3533	GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT	0.30096816183740505	1.0553807255509533	45	1
7889	GOCC_MITOCHONDRIAL_MATRIX	0.3027414264458257	-1.0367716101233315	449	1
7581	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	0.3028157789948197	1.0478023391777544	65	1
5764	GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS	0.3029410636637364	1.0495836098350684	52	1
1528	GOBP_POSITIVE_REGULATION_OF_MACROMOLECULE_BIOSYNTHETIC_PROCESS	0.30373337669707634	-0.35816185449523696	1828	9
6700	GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	0.3049192946497463	0.7387018648652796	165	2
4650	GOBP_NEGATIVE_CHEMOTAXIS	0.30497205525687276	1.0464009792610829	46	1
1942	GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	0.304972055256873	1.0464009792610827	46	1
4787	GOBP_CELL_DIVISION	0.3063235613684656	-0.7315046191064101	593	2
1885	GOBP_VIRAL_PROCESS	0.3064883439596031	0.5242022592103813	405	4
2529	GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	0.30668118376475684	0.6033041313075751	247	3
5737	GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID	0.3078564955935278	1.0371451548099573	63	1
3827	GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	0.30789994652352304	0.4693394908224477	542	5
8570	GOCC_GLIAL_CELL_PROJECTION	0.3079819544604052	1.0420706062462197	37	1
4493	GOBP_GLAND_DEVELOPMENT	0.3080165178843941	0.5225647838509141	439	4
8098	GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE	0.30873427240398765	0.7341804191507922	131	2
3952	GOBP_BONE_RESORPTION	0.3118582220837154	1.0284331689043387	64	1
4633	GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	0.3129836815702257	1.02869622359447	48	1
212	GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	0.31298489333088253	1.031810253696611	35	1
2894	GOBP_SECRETORY_GRANULE_ORGANIZATION	0.3139269754295204	1.024876474306291	58	1
7719	GOBP_REGULATION_OF_NEURON_MIGRATION	0.3149989612520976	1.0257174131507614	42	1
2469	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	0.3150796214794903	0.7244500046652086	134	2
7148	GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	0.31609477797357877	0.7220891688626561	154	2
5783	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	0.3160947779735792	0.7220891688626558	154	2
4703	GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	0.3165204849915496	-1.007737902714736	427	1
2694	GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	0.3166929970329969	0.5140701182171972	332	4
4928	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	0.31689878816726025	1.0179917637614975	62	1
7494	GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.31699078641227174	1.0199677944384717	49	1
5558	GOBP_NECROTIC_CELL_DEATH	0.3179315630920714	1.0162404852221365	59	1
2638	GOBP_INTRACELLULAR_LIPID_TRANSPORT	0.3180018437199198	1.018443360459722	46	1
4558	GOBP_REGULATION_OF_PROTEIN_SECRETION	0.31920322178663674	0.5877886887723297	252	3
5470	GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	0.3198152994897535	0.42060111644015996	542	6
4884	GOBP_VESICLE_LOCALIZATION	0.3198928444711462	0.5882120286554452	207	3
3429	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	0.320902673815606	1.0094346150024243	63	1
4444	GOBP_EYE_MORPHOGENESIS	0.3230065189852245	0.7118293512179557	154	2
4713	GOBP_NEGATIVE_REGULATION_OF_BINDING	0.3230065189852249	0.7118293512179551	154	2
6966	GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	0.32653995446002804	0.5035879662579142	340	4
5436	GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	0.3272648705786537	0.7055153712581103	156	2
7470	GOBP_RESPONSE_TO_CHEMOKINE	0.3273298687995393	0.9941115761401985	94	1
4240	GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	0.3289103937414686	0.9925459722767844	65	1
7928	GOCC_POLYSOME	0.3289103937414688	0.9925459722767842	65	1
7884	GOCC_MITOCHONDRION	0.32942264313757474	-0.3814421907473439	1506	7
2360	GOBP_LEUKOCYTE_CHEMOTAXIS	0.3315551268686854	0.6991757921480997	230	2
2129	GOBP_HINDBRAIN_MORPHOGENESIS	0.33203946740417467	0.9897887530878966	43	1
1517	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	0.33211951294929676	0.6989845347625947	142	2
6336	GOBP_MYELOID_LEUKOCYTE_MIGRATION	0.33216363033283325	0.6982043357667985	227	2
4775	GOBP_CHROMOSOME_ORGANIZATION	0.3338392457907555	-0.6912353014487103	552	2
8716	GOCC_PHOSPHATASE_COMPLEX	0.33403534019280545	0.9842963252560013	50	1
753	GOBP_CHROMATIN_REMODELING	0.33541837838966937	-0.9699062650220364	318	1
1630	GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	0.336006966665773	0.9791025830368083	57	1
4438	GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	0.3368682558345223	-0.9662267377167595	448	1
4724	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	0.33691647713657946	0.37746269992529236	664	7
2661	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	0.3372548040732447	-0.49028103636764553	846	4
2701	GOBP_CHEMOKINE_PRODUCTION	0.3374911583834541	0.9733164860331119	90	1
3276	GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	0.3379535053280992	0.9741946177086688	64	1
7701	GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	0.33882529318238597	0.9714156737841947	74	1
5587	GOBP_ERK1_AND_ERK2_CASCADE	0.3438784992083286	0.5579455569775906	317	3
5011	GOBP_STEROL_HOMEOSTASIS	0.34470422229121056	0.9590758371068644	82	1
2941	GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	0.34605399171453555	0.9594774832877979	53	1
4725	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	0.3460776006349777	0.3141627173875823	1012	10
3727	GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY	0.3480178918091217	0.9545183754944836	60	1
3476	GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	0.3480740139297762	0.48165601512881717	341	4
134	GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	0.3496117739691985	0.4794783661183338	391	4
3423	GOBP_GROWTH	0.34974080191989065	0.34479743985258643	863	8
4701	GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.35005757897086065	0.9513477679244018	54	1
4541	GOBP_AMYLOID_BETA_METABOLIC_PROCESS	0.3510695432040133	0.9498330017306069	51	1
1169	GOBP_HEART_DEVELOPMENT	0.3513356468028115	0.42888526272612754	567	5
4941	GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.35201858924199003	0.9464627528145826	61	1
5589	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	0.35255045971451493	0.6687850450496979	207	2
5796	GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	0.3529141064786371	0.9435889261855757	71	1
7845	GOCC_BASEMENT_MEMBRANE	0.353754755131364	0.9411963676403062	81	1
5378	GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	0.35395399825317175	0.9418374972165612	68	1
1519	GOBP_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	0.3549884190265512	0.9401328825296232	65	1
3889	GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	0.3550719619040299	0.941768997013537	52	1
7482	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.35592729772750153	0.2940528576620671	1311	11
2648	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	0.3570410394461625	0.9368622334344658	59	1
922	GOBP_ATP_BIOSYNTHETIC_PROCESS	0.3579497037592132	0.9339154955320961	69	1
3010	GOBP_ADHERENS_JUNCTION_ORGANIZATION	0.3580593415647695	0.9352953364937973	56	1
2437	GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	0.36005798100586794	0.9348544056995494	37	1
1657	GOBP_LIPID_LOCALIZATION	0.3606380023882554	0.4684115205211574	452	4
2233	GOBP_REGULATION_OF_CELL_MORPHOGENESIS	0.36192985396145017	0.5384090633035788	234	3
4204	GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	0.3619431857200267	0.9260580863129995	70	1
2284	GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	0.3633549651141319	0.6543531827175387	163	2
4550	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	0.3635467699065784	0.6535626402915906	199	2
1465	GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE	0.36405343869813545	0.41773075230498885	533	5
4637	GOBP_LEUKOCYTE_MIGRATION	0.3642359878408983	0.535239089408371	376	3
1991	GOBP_PEPTIDYL_CYSTEINE_MODIFICATION	0.3650819690853109	0.9229270136818348	48	1
2024	GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	0.3657226274493518	0.9177762265495635	84	1
4693	GOBP_POSITIVE_REGULATION_OF_TRANSPORT	0.36579777685314463	0.3334733302120382	867	8
4056	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	0.36583595899328425	-0.910116967142401	360	1
4594	GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	0.3659342264217067	0.9182641642762224	71	1
4765	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	0.36665625857115136	-0.9084895113311708	480	1
4463	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.3667809945539384	0.9158984447613594	81	1
417	GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	0.36706744187843776	0.6488249106792885	217	2
2359	GOBP_NEUTROPHIL_CHEMOTAXIS	0.36830862959364896	0.912479367358673	101	1
3479	GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	0.36846753221355655	0.6468595656583601	198	2
3070	GOBP_NCRNA_METABOLIC_PROCESS	0.3693768371961651	-0.6420566610883207	539	2
4421	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	0.3697069132230386	0.9100922299366223	85	1
4323	GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE	0.3710702810781308	0.9123004518236333	43	1
4217	GOBP_GLYCEROLIPID_CATABOLIC_PROCESS	0.37301484959586617	0.9055578357479074	63	1
2275	GOBP_REGULATION_OF_CELL_ADHESION	0.3731213773565214	0.3757585412944126	755	6
