ontology	genes_in_set	overlapping_genes	Beta	P	P_bonf_adj	cond_P	cond_P_bonf_adj
synaptic vesicle uncoating (GO:0016191)	3	0	0.0	1.0	1.0	1.0	1.0
regulation of synaptic vesicle budding from presynaptic endocytic zone membrane (GO:0098694)	1	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle budding from presynaptic endocytic zone membrane (GO:0016185)	1	0	0.0	1.0	1.0	1.0	1.0
extrasynaptic space (GO:0099544)	7	0	0.0	1.0	1.0	1.0	1.0
perisynaptic extracellular matrix (GO:0098966)	6	0	0.0	1.0	1.0	1.0	1.0
regulation of presynaptic cytosolic calcium levels (GO:0099509)	29	0	0.0	1.0	1.0	1.0	1.0
ATPase-coupled calcium ion transmembrane transporter activity involved in regulation of presynaptic cytosolic calcium levels (GO:1905056)	1	0	0.0	1.0	1.0	1.0	1.0
calcium ion binding involved in regulation of presynaptic cytosolic calcium levels (GO:0099534)	2	0	0.0	1.0	1.0	1.0	1.0
voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels (GO:0099626)	9	0	0.0	1.0	1.0	1.0	1.0
voltage-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099508)	17	0	0.0	1.0	1.0	1.0	1.0
G protein-coupled neurotransmitter receptor activity involved in regulation of presynaptic membrane potential (GO:0150047)	5	0	0.0	1.0	1.0	1.0	1.0
intracellular cAMP-activated cation channel activity involved in regulation of presynaptic membrane potential (GO:0140232)	1	0	0.0	1.0	1.0	1.0	1.0
presynaptic endocytosis (GO:0140238)	6	0	0.0	1.0	1.0	1.0	1.0
regulation of synaptic vesicle cycle (GO:0098693)	21	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle clustering (GO:0097091)	8	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle endosomal processing (GO:0099532)	13	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle budding from endosome (GO:0016182)	4	0	0.0	1.0	1.0	1.0	1.0
postsynaptic SER membrane	1	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle to endosome fusion (GO:0016189)	5	0	0.0	1.0	1.0	1.0	1.0
calcium-dependent activation of synaptic vesicle fusion (GO:0099502)	13	0	0.0	1.0	1.0	1.0	1.0
regulation of calcium-dependent activation of synaptic vesicle fusion (GO:0150037)	7	0	0.0	1.0	1.0	1.0	1.0
regulation of synaptic vesicle exocytosis (GO:2000300)	37	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle docking (GO:0016081)	8	0	0.0	1.0	1.0	1.0	1.0
regulation of synaptic vesicle docking (GO:0099148)	3	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle fusion to presynaptic active zone membrane (GO:0031629)	6	0	0.0	1.0	1.0	1.0	1.0
regulation of synaptic vesicle fusion to presynaptic active zone membrane (GO:0031630)	5	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle priming (GO:0016082)	19	0	0.0	1.0	1.0	1.0	1.0
regulation of synaptic vesicle priming (GO:0010807)	7	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle neurotransmitter loading (GO:0098700)	9	0	0.0	1.0	1.0	1.0	1.0
regulation of synaptic vesicle neurotransmitter loading (GO:0099162)	2	0	0.0	1.0	1.0	1.0	1.0
zinc ion import into synaptic vesicle (GO:0099180)	2	0	0.0	1.0	1.0	1.0	1.0
regulation of proton loading (GO:1901546)	2	0	0.0	1.0	1.0	1.0	1.0
regulation of synaptic vesicle endocytosis (GO:1900242)	24	0	0.0	1.0	1.0	1.0	1.0
synaptic vesicle exocytosis (GO:0016079)	83	0	0.0	1.0	1.0	1.0	1.0
neurotransmitter receptor transport, postsynaptic endosome to lysosome (GO:0098943)	2	0	0.0	1.0	1.0	1.0	1.0
